,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,10,1913,PHA,25,1667,5044,5816,1412,1076,223,80,33,794,660,534,,547,65,,173,,221,,0.28,,,,,,,,,,,0.092,0.094,0.98,0.356,0.375,0.732,0.096,0.309,,,,,,,,,0.354,119.4,751,111.8,28.0,166.9,23.1,342.3,37.3,,6.5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,-0.8,,18 - 39,111.0,13.3,,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,107,104,106,108,115,106,,,,,,,,,,,,,,,,,,0,,,,,,37.3
1,17,1913,CHC,28,1707,5022,5775,1289,939,195,96,59,720,617,554,,634,41,,158,,181,,0.257,,,,,,,,,,,0.096,0.11,0.87,0.335,0.369,0.704,0.112,0.284,,,,,,,,,0.341,63.8,691,12.1,-1.0,165.8,24.0,223.8,24.6,,6.4,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,-5.0,,20 - 37,7.1,27.9,,,,,,,,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,122,127,100,101,115,97,,,,,,,,,,,,,,,,,,0,,,,,,24.6
2,30,1913,NYG,26,1741,5218,5837,1427,1099,226,71,31,684,580,444,,501,63,,112,,296,,0.273,,,,,,,,,,,0.076,0.086,0.89,0.338,0.362,0.7,0.088,0.298,,,,,,,,,0.338,54.6,688,13.6,17.0,167.6,24.7,267.2,29.2,,6.3,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,16.0,,19 - 33,29.7,28.2,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,97,99,101,99,91,102,,,,,,,,,,,,,,,,,,0,,,,,,29.2
3,3,1913,BOS,26,1591,4969,5641,1334,996,220,101,17,630,530,466,,535,39,,167,,189,,0.268,,,,,,,,,,,0.083,0.095,0.87,0.336,0.364,0.7,0.095,0.298,,,,,,,,,0.338,50.0,663,34.3,-42.0,161.9,20.5,185.1,20.7,,6.5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.5,-2.5,,20 - 34,31.7,12.9,,,,,,,,0.18100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,97,105,100,105,115,102,,,,,,,,,,,,,,,,,,0,,,,,,20.7
4,26,1913,PHI,27,1827,5400,6001,1433,1025,257,78,73,693,597,383,,578,35,,183,,156,,0.265,,,,,,,,,,,0.064,0.096,0.66,0.318,0.382,0.701,0.117,0.286,,,,,,,,,0.336,44.0,696,-40.9,3.0,172.3,23.5,179.3,19.7,,6.0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,-7.6,,21 - 37,-48.5,29.0,,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,81,111,95,104,120,98,,,,,,,,,,,,,,,,,,0,,,,,,19.7
5,6,1913,DET,24,1659,5064,5769,1344,1039,180,101,24,624,519,496,,501,46,,163,,218,,0.265,,,,,,,,,,,0.086,0.087,0.99,0.336,0.355,0.691,0.09,0.291,,,,,,,,,0.335,39.3,666,-2.7,-22.0,165.6,18.3,173.5,19.3,,6.6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,1.1,,19 - 33,-1.6,13.2,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,101,96,100,102,108,100,,,,,,,,,,,,,,,,,,0,,,,,,19.3
6,22,1913,BRO,26,1682,5165,5704,1394,1076,193,86,39,595,502,361,,555,31,,147,,188,,0.27,,,,,,,,,,,0.063,0.09699999999999999,0.65,0.321,0.363,0.685,0.093,0.296,,,,,,,,,0.329,15.7,635,-51.2,15.0,163.7,23.2,176.5,19.2,,5.9,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,-1.9,,19 - 34,-53.1,27.6,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,112,96,99,96,101,,,,,,,,,,,,,,,,,,0,,,,,,19.2
7,5,1913,CLE,25,1645,5031,5712,1349,1053,206,74,16,632,527,420,,557,53,,208,,191,,0.268,,,,,,,,,,,0.07400000000000001,0.098,0.75,0.331,0.348,0.679,0.08,0.299,,,,,,,,,0.329,13.5,634,-32.4,16.0,164.0,24.5,182.4,19.9,,6.1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,-2.8,,18 - 38,-35.2,13.1,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,86,108,99,100,96,103,,,,,,,,,,,,,,,,,,0,,,,,,19.9
8,18,1913,CIN,27,1737,5129,5778,1339,1046,170,96,27,607,541,458,,578,29,,162,,226,,0.261,,,,,,,,,,,0.079,0.1,0.79,0.325,0.347,0.673,0.086,0.29,,,,,,,,,0.326,1.3,629,-56.5,-14.0,165.9,23.2,150.5,16.7,,6.3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,4.0,,20 - 37,-52.5,28.0,,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,101,115,97,95,89,99,,,,,,,,,,,,,,,,,,0,,,,,,16.7
9,27,1913,PIT,26,1745,5252,5830,1383,1052,210,86,35,673,570,391,,545,35,,152,,181,,0.263,,,,,,,,,,,0.067,0.09300000000000001,0.72,0.319,0.356,0.675,0.093,0.289,,,,,,,,,0.325,-0.1,633,-28.8,-25.0,167.3,23.9,162.2,18.1,,6.2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-3.5,,19 - 40,-32.3,28.2,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,85,108,95,97,95,99,,,,,,,,,,,,,,,,,,0,,,,,,18.1
