,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,3,1984,BOS,29,1716,5648,6251,1598,1113,259,45,181,810,767,500,48,842,20,46,36,148,38,25,0.283,,,,,,,,,,,0.08,0.135,0.59,0.341,0.441,0.782,0.158,0.303,,,,,,,,,0.347,142.9,841,81.3,-25.0,181.0,-17.7,231.7,24.8,,3.9,111,4.89,-109.49,114.38,31.77,2.74,1.0,1.54,122,3.03,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.7,-2.8,,24 - 36,78.5,14.9,,,,,,,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,97,101,104,111,118,106,,,,,,,,,,,,,,,,,,0,,,,,,24.8
1,6,1984,DET,27,1875,5644,6375,1529,1042,254,46,187,829,788,602,51,941,34,45,48,102,106,68,0.271,,,,,,,,,,,0.094,0.14800000000000002,0.64,0.342,0.432,0.774,0.161,0.294,,,,,,,,,0.345,135.5,847,115.3,50.0,184.6,-22.1,336.9,35.5,,4.6,115,11.02,-103.27,114.29,125.12,13.37,0.96,1.28,186,11.83,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,-6.0,,21 - 37,109.2,15.2,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,114,111,105,109,120,103,,,,,,,,,,,,,,,,,,0,,,,,,35.5
2,14,1984,TOR,27,1913,5687,6286,1555,1069,275,68,143,750,702,460,46,816,52,49,35,91,193,67,0.273,,,,,,,,,,,0.073,0.13,0.56,0.331,0.421,0.752,0.148,0.296,,,,,,,,,0.335,83.4,785,23.5,30.0,182.1,-26.0,236.2,24.9,,6.0,103,7.05,-112.73,119.78,27.66,2.6,1.05,1.79,208,4.11,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11.8,,22 - 36,35.2,15.0,,,,,,,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,89,97,101,106,110,104,,,,,,,,,,,,,,,,,,0,,,,,,24.9
3,9,1984,NYY,29,1749,5661,6356,1560,1123,275,32,130,758,725,534,41,673,38,59,64,147,62,38,0.276,,,,,,,,,,,0.084,0.106,0.79,0.339,0.404,0.743,0.129,0.291,,,,,,,,,0.333,77.0,787,61.7,-37.0,184.1,-19.5,201.4,21.6,,3.9,108,5.68,-115.22,120.9,67.05,7.04,1.08,2.27,105,7.38,-2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.5,-3.1,,20 - 40,58.7,15.1,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,102,79,104,102,96,102,,,,,,,,,,,,,,,,,,0,,,,,,21.6
4,26,1984,PHI,29,2296,5614,6284,1494,1048,248,51,147,720,673,555,60,1084,29,46,39,140,186,60,0.266,,,,,,,,,,,0.08800000000000001,0.17300000000000001,0.51,0.333,0.407,0.74,0.141,0.304,,,,,,,,,0.33,58.4,760,49.3,-16.0,182.0,35.9,286.6,30.5,,5.6,107,2.85,-111.21,114.06,41.53,4.24,1.01,1.69,338,8.27,-5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,13.1,,20 - 41,62.4,22.3,,,,,,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,127,101,106,118,105,,,,,,,,,,,,,,,,,,0,,,,,,30.5
5,10,1984,OAK,30,2029,5457,6161,1415,971,257,29,158,738,697,568,29,871,22,77,37,116,145,64,0.259,,,,,,,,,,,0.092,0.141,0.65,0.327,0.404,0.731,0.145,0.279,,,,,,,,,0.328,48.3,736,49.0,-25.0,178.4,-22.8,197.6,21.1,,4.8,107,5.06,-107.96,113.01,35.14,3.91,1.02,1.54,159,4.35,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.8,3.4,,23 - 40,52.3,14.7,,,,,,,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,112,106,100,102,108,98,,,,,,,,,,,,,,,,,,0,,,,,,21.1
6,17,1984,CHC,29,2175,5437,6143,1415,992,240,47,136,762,703,567,69,967,29,51,59,102,154,66,0.26,,,,,,,,,,,0.092,0.157,0.59,0.331,0.397,0.727,0.136,0.292,,,,,,,,,0.325,31.9,718,-23.3,-20.0,177.9,38.2,199.0,21.3,,5.5,97,10.23,-101.39,111.62,83.23,8.23,0.98,1.54,265,4.96,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,4.4,,23 - 39,-18.9,21.8,,,,,,,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,106,116,101,104,114,100,,,,,,,,,,,,,,,,,,0,,,,,,21.3
7,5,1984,CLE,27,1833,5643,6375,1498,1114,222,39,123,761,704,600,34,815,27,67,37,134,126,77,0.265,,,,,,,,,,,0.094,0.128,0.74,0.335,0.384,0.719,0.119,0.288,,,,,,,,,0.325,35.3,747,-7.4,-7.0,184.6,-18.8,161.1,17.1,,4.7,99,-3.88,-114.44,110.56,-3.59,-0.45,1.02,1.75,169,-3.19,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.8,-5.6,,19 - 34,-12.9,15.2,,,,,,,,0.24100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,114,96,103,97,88,101,,,,,,,,,,,,,,,,,,0,,,,,,17.1
8,2,1984,BAL,29,1957,5456,6187,1374,957,234,23,160,681,647,620,48,884,22,43,45,133,51,35,0.252,,,,,,,,,,,0.1,0.14300000000000002,0.7,0.328,0.391,0.719,0.139,0.273,,,,,,,,,0.324,29.9,721,8.6,60.0,179.2,-22.4,236.1,24.7,,3.3,101,1.94,-108.47,110.42,12.86,1.53,1.03,1.64,220,-0.05,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6,-4.1,,22 - 37,4.5,14.7,,,,,,,,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,121,107,101,98,104,96,,,,,,,,,,,,,,,,,,0,,,,,,24.7
9,7,1984,KCR,29,1836,5543,6065,1487,1049,269,52,117,673,639,400,39,832,24,55,41,128,106,64,0.268,,,,,,,,,,,0.066,0.13699999999999998,0.48,0.317,0.399,0.716,0.131,0.295,,,,,,,,,0.319,8.2,685,-24.8,63.0,175.7,-21.2,202.7,21.1,,4.9,97,-0.09,-106.68,106.59,-17.47,-1.68,1.0,1.86,114,-1.94,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,-4.4,,20 - 38,-29.2,14.4,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,80,103,97,100,97,103,,,,,,,,,,,,,,,,,,0,,,,,,21.1
