,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,3,1975,BOS,28,1744,5448,6175,1500,1038,284,44,134,796,756,565,57,741,34,53,75,137,66,58,0.275,,,,,,,,,,,0.091,0.12,0.76,0.344,0.417,0.761,0.142,0.295,,,,,,,,,0.346,112.8,790,42.7,67.0,176.0,-19.2,278.8,29.4,,4.2,106,9.01,-100.65,109.66,57.56,5.36,0.95,1.6,106,2.48,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,-8.2,,21 - 36,34.5,20.5,,,,,,,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,101,93,105,110,117,105,,,,,,,,,,,,,,,,,,0,,,,,,29.4
1,18,1975,CIN,27,2148,5581,6419,1515,1076,278,37,124,840,779,691,67,916,35,45,66,122,168,36,0.271,,,,,,,,,,,0.10800000000000001,0.14300000000000002,0.75,0.353,0.401,0.754,0.13,0.303,,,,,,,,,0.345,108.1,812,82.8,62.0,182.9,37.2,407.2,43.2,,5.6,111,13.32,-111.52,124.84,156.49,15.97,1.04,1.66,231,12.27,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,20.8,,22 - 34,103.6,21.4,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,116,120,105,105,110,106,,,,,,,,,,,,,,,,,,0,,,,,,43.2
2,26,1975,PHI,28,2206,5592,6367,1506,1056,283,42,125,735,687,610,78,960,31,42,88,114,126,56,0.269,,,,,,,,,,,0.096,0.151,0.64,0.342,0.402,0.744,0.133,0.304,,,,,,,,,0.338,77.7,776,22.3,39.0,181.5,33.1,301.7,32.0,,4.8,103,2.35,-117.67,120.02,41.46,4.1,1.08,1.72,280,8.2,-6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1,4.6,,21 - 39,26.9,21.2,,,,,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,103,127,102,105,112,106,,,,,,,,,,,,,,,,,,0,,,,,,32.0
3,8,1975,MIN,27,1925,5514,6225,1497,1133,215,28,121,724,669,563,67,746,40,46,62,126,81,48,0.271,,,,,,,,,,,0.09,0.12,0.75,0.341,0.386,0.727,0.115,0.293,,,,,,,,,0.332,52.2,735,23.5,4.0,177.4,-21.6,202.8,21.7,,4.1,103,-3.32,-114.05,110.72,5.79,0.66,1.06,2.01,140,-0.58,-2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.6,-1.3,,23 - 36,22.3,20.6,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,100,93,104,102,95,105,,,,,,,,,,,,,,,,,,0,,,,,,21.7
4,10,1975,OAK,29,2238,5415,6185,1376,972,220,33,151,758,703,609,45,846,51,35,74,106,183,82,0.254,,,,,,,,,,,0.098,0.13699999999999998,0.72,0.333,0.391,0.724,0.136,0.275,,,,,,,,,0.332,50.0,728,75.3,45.0,176.3,-24.6,298.4,31.6,,5.1,111,8.78,-103.79,112.57,110.01,12.03,0.97,1.29,121,12.01,-2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,5.9,,20 - 38,81.2,20.5,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,109,106,102,103,113,98,,,,,,,,,,,,,,,,,,0,,,,,,31.6
5,7,1975,KCR,28,1776,5491,6231,1431,992,263,58,118,710,667,591,47,675,29,51,68,110,155,75,0.261,,,,,,,,,,,0.095,0.10800000000000001,0.88,0.333,0.394,0.727,0.133,0.276,,,,,,,,,0.332,49.8,733,19.0,14.0,177.6,-22.6,211.6,22.6,,5.3,103,5.28,-110.58,115.86,22.2,2.17,1.03,1.85,97,4.52,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,3.0,,20 - 39,22.0,20.6,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,105,84,102,104,110,99,,,,,,,,,,,,,,,,,,0,,,,,,22.6
6,27,1975,PIT,27,2051,5489,6112,1444,1004,255,47,138,712,669,468,55,832,38,40,76,124,50,28,0.263,,,,,,,,,,,0.077,0.136,0.56,0.323,0.402,0.725,0.139,0.286,,,,,,,,,0.329,31.2,701,16.0,36.0,174.2,36.6,283.4,30.1,,4.2,102,6.7,-102.59,109.29,66.79,7.26,0.99,1.68,234,7.43,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,0.2,,20 - 35,16.2,20.4,,,,,,,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,82,115,96,105,118,100,,,,,,,,,,,,,,,,,,0,,,,,,30.1
7,5,1975,CLE,28,1750,5404,6059,1409,1030,201,25,153,688,643,525,36,667,24,40,64,144,106,89,0.261,,,,,,,,,,,0.087,0.11,0.79,0.327,0.392,0.719,0.131,0.272,,,,,,,,,0.329,35.5,700,25.7,-8.0,172.7,-21.5,176.7,19.0,,3.8,104,1.17,-104.98,106.15,2.74,0.08,0.98,2.17,118,0.72,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.5,-12.2,,20 - 39,13.5,20.1,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,96,86,100,103,108,97,,,,,,,,,,,,,,,,,,0,,,,,,19.0
8,23,1975,MIL,27,1812,5378,6082,1343,921,242,34,146,675,632,553,33,922,28,49,73,136,65,64,0.25,,,,,,,,,,,0.091,0.152,0.6,0.32,0.389,0.709,0.139,0.275,,,,,,,,,0.324,14.2,681,6.7,-43.0,173.3,-20.6,125.8,13.8,,3.7,101,-4.16,-105.96,101.8,-39.72,-4.26,0.97,1.85,107,-1.94,-2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.6,-10.8,,19 - 41,-4.1,20.2,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,101,118,98,103,115,98,,,,,,,,,,,,,,,,,,0,,,,,,13.8
9,9,1975,NYY,27,1798,5415,6039,1430,1051,230,39,110,681,642,486,41,710,30,53,54,142,103,60,0.264,,,,,,,,,,,0.08,0.11800000000000001,0.68,0.325,0.382,0.707,0.118,0.284,,,,,,,,,0.323,8.2,670,8.9,41.0,172.1,-20.2,220.2,23.3,,4.6,101,-0.34,-106.0,105.66,24.17,2.58,1.0,1.6,155,1.96,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,-1.6,,22 - 33,7.2,20.0,,,,,,,,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,89,91,99,101,97,101,,,,,,,,,,,,,,,,,,0,,,,,,23.3
