,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,2,1971,BAL,29,1829,5303,6143,1382,992,207,25,158,742,702,672,69,844,46,37,85,126,66,38,0.261,,,,,,,,,,,0.109,0.13699999999999998,0.8,0.347,0.398,0.745,0.138,0.282,,,,,,,,,0.339,123.4,755,79.8,58.0,168.5,34.8,354.5,39.3,,3.9,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,0.5,,22 - 40,80.3,12.8,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,118,107,106,105,112,103,,,,,,,,,,,,,,,,,,0,,,,,,39.3
1,27,1971,PIT,27,1996,5674,6283,1555,1117,223,61,154,788,744,469,73,919,29,49,62,120,65,31,0.274,,,,,,,,,,,0.075,0.146,0.51,0.33,0.416,0.746,0.142,0.301,,,,,,,,,0.335,110.4,756,83.3,15.0,172.4,32.9,332.2,37.3,,5.0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,2.8,,20 - 36,86.1,25.8,,,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,87,113,101,109,118,107,,,,,,,,,,,,,,,,,,0,,,,,,37.3
2,6,1971,DET,28,2062,5502,6196,1399,968,214,38,179,701,652,540,70,854,55,37,62,129,35,43,0.254,,,,,,,,,,,0.087,0.138,0.63,0.325,0.405,0.73,0.15,0.271,,,,,,,,,0.33,83.9,721,23.9,-6.0,170.0,33.3,226.5,25.7,,3.5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,-7.6,,21 - 36,16.3,12.9,,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,94,108,99,107,122,99,,,,,,,,,,,,,,,,,,0,,,,,,25.7
3,28,1971,STL,28,2097,5610,6300,1542,1168,225,54,95,739,686,543,67,757,25,59,63,139,124,53,0.275,,,,,,,,,,,0.086,0.12,0.72,0.338,0.385,0.723,0.11,0.3,,,,,,,,,0.327,75.7,723,31.6,-61.0,172.8,32.5,208.5,24.3,,5.2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.5,6.7,,21 - 36,38.3,25.9,,,,,,,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,101,93,104,101,91,106,,,,,,,,,,,,,,,,,,0,,,,,,24.3
4,3,1971,BOS,27,1931,5401,6107,1360,925,246,28,161,691,650,552,46,871,32,47,75,146,51,34,0.252,,,,,,,,,,,0.09,0.14300000000000002,0.63,0.322,0.397,0.719,0.145,0.272,,,,,,,,,0.326,69.4,697,-15.8,19.0,167.5,33.6,216.0,24.1,,3.7,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,-1.1,,21 - 37,-16.9,12.7,,,,,,,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,98,111,99,105,118,99,,,,,,,,,,,,,,,,,,0,,,,,,24.1
5,30,1971,SFG,27,2069,5461,6258,1348,948,224,36,140,706,653,654,86,1042,37,37,69,126,101,36,0.247,,,,,,,,,,,0.105,0.16699999999999998,0.63,0.329,0.378,0.707,0.131,0.28,,,,,,,,,0.321,46.6,690,0.3,-1.0,171.7,31.9,236.8,26.8,,4.7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,8.2,,21 - 41,8.5,25.7,,,,,,,,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,122,129,101,99,109,99,,,,,,,,,,,,,,,,,,0,,,,,,26.8
6,10,1971,OAK,27,2016,5494,6191,1383,1003,195,25,160,691,642,542,54,1018,37,38,80,113,80,53,0.252,,,,,,,,,,,0.08800000000000001,0.16399999999999998,0.53,0.321,0.384,0.705,0.132,0.281,,,,,,,,,0.32,43.5,680,35.8,46.0,169.9,33.6,295.9,32.8,,4.0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,-2.2,,21 - 36,33.5,12.9,,,,,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,95,128,98,101,107,102,,,,,,,,,,,,,,,,,,0,,,,,,32.8
7,17,1971,CHC,28,1930,5438,6131,1401,1037,202,34,128,637,603,527,65,772,34,40,92,144,44,32,0.258,,,,,,,,,,,0.086,0.126,0.68,0.325,0.378,0.703,0.12,0.278,,,,,,,,,0.319,36.3,666,-69.5,-44.0,168.2,33.5,111.6,13.2,,3.5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,-1.8,,21 - 40,-71.3,25.2,,,,,,,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,101,98,100,99,100,98,,,,,,,,,,,,,,,,,,0,,,,,,13.2
8,4,1971,CHW,25,2080,5382,6114,1346,993,185,30,138,617,568,562,45,870,51,38,81,107,83,65,0.25,,,,,,,,,,,0.092,0.142,0.65,0.325,0.373,0.697,0.122,0.274,,,,,,,,,0.319,32.6,661,-40.5,-48.0,167.7,31.3,117.3,13.9,,3.8,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,-6.0,,19 - 36,-46.5,12.8,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99,111,99,98,99,100,,,,,,,,,,,,,,,,,,0,,,,,,13.9
9,8,1971,MIN,27,2050,5414,6072,1406,1062,197,31,116,654,618,512,61,846,25,57,64,159,66,44,0.26,,,,,,,,,,,0.084,0.139,0.61,0.323,0.372,0.695,0.112,0.286,,,,,,,,,0.315,19.9,644,-40.4,-31.0,166.6,30.4,136.5,15.8,,3.8,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-1.7,,20 - 35,-42.2,12.7,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,91,109,99,98,91,104,,,,,,,,,,,,,,,,,,0,,,,,,15.8
