,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,13,1991,TEX,28,1981,5703,6441,1539,1043,288,31,177,829,774,596,51,1039,42,41,59,128,102,50,0.27,,,,,,,,,,,0.09300000000000001,0.161,0.57,0.341,0.424,0.765,0.154,0.301,,,,,,,,,0.342,118.3,845,93.1,-40.0,187.5,-22.2,235.4,25.1,,4.5,112,6.52,-117.29,123.81,62.12,6.39,1.05,1.65,198,5.68,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.2,0.4,,19 - 40,93.5,16.6,,,,,,,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,105,109,104,107,115,105,,,,,,,,,,,,,,,,,,0,,,,,,25.1
1,8,1991,MIN,28,1903,5556,6218,1557,1105,270,42,140,776,733,526,38,747,40,49,44,157,107,68,0.28,,,,,,,,,,,0.085,0.12,0.7,0.344,0.42,0.764,0.139,0.3,,,,,,,,,0.342,113.8,815,51.8,38.0,181.0,-19.6,261.6,27.4,,4.6,107,6.38,-106.05,112.43,46.81,4.68,0.98,1.26,174,6.23,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,-5.7,,22 - 33,46.1,16.0,,,,,,,,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,96,81,105,106,104,104,,,,,,,,,,,,,,,,,,0,,,,,,27.4
2,6,1991,DET,30,1792,5547,6359,1372,878,259,26,209,817,778,699,40,1185,31,44,38,90,109,47,0.247,,,,,,,,,,,0.11,0.18600000000000003,0.59,0.333,0.416,0.749,0.169,0.277,,,,,,,,,0.336,88.3,805,47.2,52.0,185.1,-20.1,283.6,29.6,,4.6,106,-0.09,-112.34,112.24,42.65,4.05,1.01,1.84,129,1.72,-1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,3.0,,22 - 38,50.3,16.4,,,,,,,,0.32899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,124,126,101,105,126,96,,,,,,,,,,,,,,,,,,0,,,,,,29.6
3,3,1991,BOS,28,1731,5530,6259,1486,1030,305,25,126,731,691,593,49,820,32,51,50,144,59,39,0.269,,,,,,,,,,,0.095,0.131,0.72,0.34,0.401,0.741,0.133,0.293,,,,,,,,,0.333,71.2,777,2.8,34.0,182.2,-20.4,210.9,22.1,,3.6,100,-0.93,-106.13,105.2,2.75,0.26,0.98,1.69,105,0.0,-0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,-3.8,,22 - 35,-1.0,16.1,,,,,,,,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,107,88,103,102,98,102,,,,,,,,,,,,,,,,,,0,,,,,,22.1
4,27,1991,PIT,28,2219,5449,6269,1433,998,259,50,126,768,725,620,62,901,35,66,99,111,124,46,0.263,,,,,,,,,,,0.099,0.14400000000000002,0.69,0.338,0.398,0.737,0.135,0.291,,,,,,,,,0.33,51.4,758,63.6,-16.0,182.5,39.1,293.3,31.0,,5.3,109,13.19,-105.34,118.53,103.04,11.25,1.03,1.56,253,8.91,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,6.4,,20 - 34,70.1,17.6,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,112,98,104,103,105,102,,,,,,,,,,,,,,,,,,0,,,,,,31.0
5,23,1991,MIL,30,1638,5611,6311,1523,1107,247,53,116,799,750,556,48,802,23,66,52,137,106,68,0.271,,,,,,,,,,,0.08800000000000001,0.127,0.69,0.336,0.396,0.732,0.125,0.296,,,,,,,,,0.328,48.9,761,31.5,-32.0,183.7,-17.4,176.2,18.8,,5.0,104,-0.11,-114.46,114.36,37.68,3.59,1.05,1.78,73,-2.23,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.4,-5.9,,22 - 41,25.6,16.3,,,,,,,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,99,86,102,100,93,103,,,,,,,,,,,,,,,,,,0,,,,,,18.8
6,4,1991,CHW,28,1874,5594,6360,1464,1060,226,39,139,758,722,610,45,896,37,41,76,132,134,74,0.262,,,,,,,,,,,0.096,0.141,0.68,0.336,0.391,0.727,0.129,0.288,,,,,,,,,0.328,46.2,764,31.0,64.0,185.1,-19.8,274.1,28.6,,4.8,104,3.13,-119.79,122.91,33.01,3.28,1.09,1.9,181,-0.07,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,-2.6,,22 - 43,28.4,16.4,,,,,,,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,108,95,102,99,96,100,,,,,,,,,,,,,,,,,,0,,,,,,28.6
7,10,1991,OAK,29,1810,5410,6192,1342,918,246,19,159,760,716,642,56,981,50,49,41,130,151,64,0.248,,,,,,,,,,,0.10400000000000001,0.158,0.65,0.331,0.389,0.719,0.141,0.274,,,,,,,,,0.324,28.2,727,29.0,20.0,180.2,-20.6,229.3,24.1,,4.7,104,6.94,-105.17,112.11,50.73,5.58,0.99,1.61,148,1.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,4.7,,24 - 36,33.7,16.0,,,,,,,,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,117,107,101,98,105,95,,,,,,,,,,,,,,,,,,0,,,,,,24.1
8,7,1991,KCR,28,1863,5584,6244,1475,1027,290,41,117,727,689,523,47,969,35,47,53,127,119,68,0.264,,,,,,,,,,,0.084,0.155,0.54,0.328,0.394,0.722,0.129,0.299,,,,,,,,,0.324,26.5,731,-8.0,-30.0,181.7,-18.9,137.6,14.7,,4.8,99,-5.16,-110.27,105.11,8.79,0.72,1.01,1.43,205,-2.93,-2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.9,-3.3,,23 - 38,-11.3,16.1,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,95,105,100,100,96,104,,,,,,,,,,,,,,,,,,0,,,,,,14.7
9,16,1991,ATL,28,2326,5456,6182,1407,981,255,30,141,749,704,563,55,906,32,45,86,104,165,76,0.258,,,,,,,,,,,0.091,0.147,0.62,0.328,0.393,0.722,0.135,0.284,,,,,,,,,0.324,21.7,719,-7.2,-100.0,179.9,37.7,130.6,14.3,,5.0,99,1.84,-107.35,109.2,36.34,3.3,1.0,1.38,284,1.28,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.3,2.8,,21 - 37,-4.4,17.4,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,103,100,101,102,105,100,,,,,,,,,,,,,,,,,,0,,,,,,14.3
