,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,21,1972,HOU,27,1839,5267,5936,1359,954,233,38,134,708,660,524,69,907,32,51,62,98,111,56,0.258,,,,,,,,,,,0.08800000000000001,0.153,0.58,0.326,0.393,0.719,0.135,0.286,,,,,,,,,0.326,90.1,671,38.7,-65.0,157.8,29.7,197.5,24.3,,4.9,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.3,3.7,,21 - 36,42.4,32.6,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,100,114,100,104,110,102,,,,,,,,,,,,,,,,,,0,,,,,,24.3
1,17,1972,CHC,28,1882,5247,5950,1346,967,206,40,133,685,634,565,78,815,28,43,67,126,69,47,0.257,,,,,,,,,,,0.095,0.13699999999999998,0.69,0.33,0.387,0.717,0.131,0.279,,,,,,,,,0.325,88.3,671,-34.1,-23.0,158.2,31.0,163.3,19.5,,4.2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-1.5,,20 - 36,-35.6,32.7,,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,108,102,101,102,107,100,,,,,,,,,,,,,,,,,,0,,,,,,19.5
2,27,1972,PIT,28,1924,5490,6021,1505,1097,251,47,110,691,654,404,69,871,25,50,52,110,49,30,0.274,,,,,,,,,,,0.067,0.145,0.46,0.324,0.397,0.721,0.123,0.306,,,,,,,,,0.325,89.8,679,35.7,17.0,160.1,31.0,277.2,32.2,,4.1,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.4,,21 - 37,36.1,33.1,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,76,108,100,105,100,109,,,,,,,,,,,,,,,,,,0,,,,,,32.2
3,16,1972,ATL,27,1891,5278,5938,1363,1016,186,17,144,628,593,532,44,770,35,38,55,131,47,35,0.258,,,,,,,,,,,0.09,0.13,0.69,0.328,0.382,0.71,0.124,0.277,,,,,,,,,0.325,87.6,669,-23.2,-42.0,157.9,29.9,153.4,18.7,,3.2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,-1.7,,19 - 38,-25.0,32.6,,,,,,,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,96,101,101,101,99,,,,,,,,,,,,,,,,,,0,,,,,,18.7
4,18,1972,CIN,27,1952,5241,6003,1317,935,214,44,124,707,650,606,85,914,37,54,65,109,140,63,0.251,,,,,,,,,,,0.10099999999999999,0.152,0.66,0.33,0.38,0.71,0.129,0.28,,,,,,,,,0.322,75.9,664,27.9,54.0,159.6,29.6,311.2,35.5,,5.3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,7.1,,21 - 35,35.0,33.0,,,,,,,,0.27399999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,114,113,102,100,105,100,,,,,,,,,,,,,,,,,,0,,,,,,35.5
5,3,1972,BOS,28,1864,5208,5871,1289,902,229,34,124,640,594,522,49,858,37,48,56,111,66,30,0.248,,,,,,,,,,,0.08900000000000001,0.146,0.61,0.318,0.376,0.694,0.128,0.273,,,,,,,,,0.317,52.0,627,2.3,-43.0,156.1,30.5,151.2,18.5,,4.4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.5,3.7,,20 - 38,6.1,1.6,,,,,,,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,103,111,101,106,117,101,,,,,,,,,,,,,,,,,,0,,,,,,18.5
6,30,1972,SFG,26,1909,5245,5858,1281,884,211,36,150,662,600,480,42,964,30,39,64,107,123,45,0.244,,,,,,,,,,,0.08199999999999999,0.165,0.5,0.309,0.384,0.693,0.14,0.271,,,,,,,,,0.316,48.5,622,-28.8,0.0,155.7,28.3,197.3,23.1,,5.1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,9.9,,20 - 42,-18.9,32.2,,,,,,,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,93,122,95,101,114,97,,,,,,,,,,,,,,,,,,0,,,,,,23.1
7,7,1972,KCR,28,1975,5167,5845,1317,993,220,26,78,580,547,534,57,711,34,38,72,134,85,44,0.255,,,,,,,,,,,0.091,0.122,0.75,0.327,0.353,0.679,0.098,0.281,,,,,,,,,0.311,27.9,600,14.1,-17.0,155.4,29.1,185.9,22.1,,4.1,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,2.7,,21 - 39,16.8,1.6,,,,,,,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,106,92,104,99,90,104,,,,,,,,,,,,,,,,,,0,,,,,,22.1
8,22,1972,LAD,29,1853,5270,5903,1349,1034,178,39,98,584,543,480,53,786,24,40,89,121,82,39,0.256,,,,,,,,,,,0.081,0.133,0.61,0.319,0.36,0.679,0.104,0.283,,,,,,,,,0.31,22.3,600,-11.9,11.0,156.9,29.9,222.2,25.9,,4.3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,3.9,,21 - 49,-8.0,32.5,,,,,,,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,92,99,98,95,85,101,,,,,,,,,,,,,,,,,,0,,,,,,25.9
9,9,1972,NYY,28,1899,5168,5793,1288,960,201,24,103,557,526,491,47,689,29,31,74,112,71,42,0.249,,,,,,,,,,,0.085,0.11900000000000001,0.71,0.316,0.357,0.673,0.108,0.269,,,,,,,,,0.308,16.1,583,28.7,-2.0,154.0,29.3,212.2,24.9,,3.6,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,0.6,,21 - 37,29.3,1.6,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,98,90,100,100,99,100,,,,,,,,,,,,,,,,,,0,,,,,,24.9
