,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,18,1965,CIN,27,1984,5658,6355,1544,1032,268,61,183,825,776,538,89,1003,50,36,73,120,82,40,0.273,,,,,,,,,,,0.085,0.158,0.54,0.339,0.439,0.778,0.166,0.302,,,,,,,,,0.342,176.2,846,83.3,-28.0,177.2,40.0,295.1,33.1,,5.1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.7,,20 - 36,84.9,21.0,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,105,111,106,112,126,107,,,,,,,,,,,,,,,,,,0,,,,,,33.1
1,3,1965,BOS,26,2005,5487,6220,1378,929,244,40,165,669,629,607,44,964,30,39,57,157,47,24,0.251,,,,,,,,,,,0.098,0.155,0.63,0.327,0.4,0.727,0.149,0.276,,,,,,,,,0.325,91.3,747,-8.2,-37.0,173.4,35.4,170.7,19.4,,3.8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.6,,18 - 35,-7.6,6.5,,,,,,,,0.27899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,109,110,102,104,112,101,,,,,,,,,,,,,,,,,,0,,,,,,19.4
2,16,1965,MIL,27,2139,5542,6077,1419,952,243,28,196,708,664,408,50,976,37,32,58,121,64,37,0.256,,,,,,,,,,,0.067,0.161,0.42,0.31,0.416,0.726,0.16,0.278,,,,,,,,,0.321,72.7,714,30.7,34.0,169.4,35.4,288.8,31.7,,4.1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4,-0.8,,21 - 36,29.9,20.1,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,84,113,96,107,121,98,,,,,,,,,,,,,,,,,,0,,,,,,31.7
3,8,1965,MIN,27,2171,5488,6213,1396,947,257,42,150,774,711,554,79,969,35,59,77,93,92,33,0.254,,,,,,,,,,,0.08900000000000001,0.156,0.57,0.324,0.399,0.722,0.144,0.281,,,,,,,,,0.319,65.6,721,2.7,69.0,173.2,37.1,294.8,32.0,,4.9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1,6.2,,20 - 37,9.0,6.5,,,,,,,,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,100,110,101,104,108,103,,,,,,,,,,,,,,,,,,0,,,,,,32.0
4,26,1965,PHI,28,2130,5528,6172,1380,978,205,53,144,654,608,494,60,1091,36,39,75,115,46,32,0.25,,,,,,,,,,,0.08,0.177,0.45,0.313,0.384,0.697,0.134,0.285,,,,,,,,,0.31,20.9,672,-30.7,-41.0,172.1,35.7,153.8,17.6,,4.1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,-2.6,,21 - 38,-33.3,20.4,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,100,124,97,98,102,101,,,,,,,,,,,,,,,,,,0,,,,,,17.6
5,30,1965,SFG,27,2155,5495,6119,1384,1013,169,43,159,682,623,476,68,844,31,37,80,149,47,27,0.252,,,,,,,,,,,0.078,0.138,0.56,0.313,0.385,0.698,0.133,0.27,,,,,,,,,0.31,22.0,667,-29.3,-6.0,170.6,37.1,192.1,21.4,,4.0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,-0.5,,19 - 44,-29.9,20.2,,,,,,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,97,97,97,99,101,96,,,,,,,,,,,,,,,,,,0,,,,,,21.4
6,5,1965,CLE,27,2082,5469,6138,1367,992,198,21,156,663,615,506,63,857,33,40,90,97,109,46,0.25,,,,,,,,,,,0.08199999999999999,0.14,0.59,0.315,0.379,0.695,0.129,0.269,,,,,,,,,0.309,19.0,666,-24.5,-12.0,171.1,36.1,181.9,20.4,,4.2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,4.8,,18 - 37,-19.7,6.4,,,,,,,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,92,99,98,99,97,99,,,,,,,,,,,,,,,,,,0,,,,,,20.4
7,27,1965,PIT,29,2086,5686,6249,1506,1121,217,57,111,675,631,419,75,1008,35,42,67,138,51,38,0.265,,,,,,,,,,,0.067,0.161,0.42,0.317,0.382,0.699,0.117,0.303,,,,,,,,,0.309,17.9,677,-35.1,52.0,174.2,35.4,243.4,26.5,,4.2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,-3.8,,21 - 37,-38.9,20.6,,,,,,,,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,83,113,99,98,88,107,,,,,,,,,,,,,,,,,,0,,,,,,26.5
8,6,1965,DET,27,2005,5368,6064,1278,899,190,27,162,680,635,554,50,952,37,36,69,122,57,41,0.238,,,,,,,,,,,0.091,0.157,0.58,0.312,0.374,0.686,0.136,0.26,,,,,,,,,0.307,7.9,647,-43.5,4.0,169.1,36.2,168.4,18.7,,3.8,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,-3.7,,19 - 34,-47.2,6.3,,,,,,,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,102,111,97,97,102,95,,,,,,,,,,,,,,,,,,0,,,,,,18.7
9,28,1965,STL,27,2084,5579,6204,1415,1026,234,46,109,707,645,477,49,882,35,41,72,98,100,52,0.254,,,,,,,,,,,0.077,0.142,0.54,0.314,0.371,0.685,0.117,0.282,,,,,,,,,0.306,2.9,657,-104.3,35.0,173.0,35.9,160.8,17.5,,4.8,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,0.8,,19 - 38,-103.5,20.5,,,,,,,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,96,100,98,95,89,100,,,,,,,,,,,,,,,,,,0,,,,,,17.5
