,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,2,1922,SLB,29,1619,5425,6130,1684,1200,292,94,98,868,785,471,,380.0,35,,199,,136,75.0,0.31,,,,,,,,,,,0.077,0.062,1.24,0.369,0.453,0.822,0.143,0.321,,,,,,,,,0.378,151.5,947,58.5,39.0,197.6,33.9,344.9,32.8,,6.2,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,-0.3,,21 - 42,58.2,16.1,,,,,,,,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,94,99.0,103,110,120,105.0,,,,,,,,,,,,,,,,,,0,,,,,,32.8
1,1163,1922,KCM,27,851,2877,3185,879,639,141,40,59,504,445,278,,,30,,110,,116,,0.306,,,,,,,,,,,0.087,,,0.373,0.444,0.817,0.138,,,,,,,,,,0.377,78.7,492,78.9,16.0,102.7,2.2,225.1,21.4,,6.2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,26.6,,17 - 37,105.5,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,107,,107,112,120,,,,,,,,,,,,,,,,,,,0,,,,,,21.4
2,28,1922,STL,28,1890,5425,6061,1634,1159,280,88,107,863,787,447,,425.0,28,,161,,73,63.0,0.301,,,,,,,,,,,0.07400000000000001,0.07,1.05,0.357,0.444,0.802,0.143,0.312,,,,,,,,,0.368,103.7,891,53.0,-64.0,195.4,23.9,243.1,22.7,,5.3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.1,-7.8,,19 - 37,45.2,42.6,,,,,,,,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,98,120.0,100,106,122,100.0,,,,,,,,,,,,,,,,,,0,,,,,,22.7
3,6,1922,DET,27,1739,5360,6168,1642,1252,247,89,54,828,735,530,,382.0,36,,242,,78,60.0,0.306,,,,,,,,,,,0.086,0.062,1.39,0.373,0.416,0.788,0.11,0.323,,,,,,,,,0.368,101.7,902,52.6,-12.0,198.9,31.3,282.2,26.6,,5.2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,-4.8,,21 - 35,47.8,16.2,,,,,,,,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,105,99.0,104,101,92,106.0,,,,,,,,,,,,,,,,,,0,,,,,,26.6
4,30,1922,NYG,27,1749,5454,6109,1661,1238,253,90,80,852,756,448,,421.0,48,,159,,116,83.0,0.305,,,,,,,,,,,0.073,0.069,1.06,0.363,0.428,0.79,0.123,0.319,,,,,,,,,0.366,92.3,885,49.0,65.0,197.0,32.6,378.7,36.2,,5.7,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,-7.8,,18 - 33,41.2,43.0,,,,,,,,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,98,118.0,101,102,105,102.0,,,,,,,,,,,,,,,,,,0,,,,,,36.2
5,27,1922,PIT,28,1637,5521,6151,1698,1297,239,110,52,865,777,423,,326.0,32,,175,,145,59.0,0.308,,,,,,,,,,,0.069,0.053,1.3,0.36,0.419,0.779,0.111,0.32,,,,,,,,,0.361,68.9,867,0.0,-49.0,198.3,32.8,234.3,21.9,,6.5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,8.8,,19 - 40,8.9,43.3,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,92,91.0,100,100,95,102.0,,,,,,,,,,,,,,,,,,0,,,,,,21.9
6,5,1922,CLE,27,1787,5291,6089,1546,1121,320,73,32,767,698,550,,333.0,46,,202,,90,58.0,0.292,,,,,,,,,,,0.09,0.055,1.65,0.364,0.398,0.762,0.106,0.307,,,,,,,,,0.357,47.1,838,-7.2,-33.0,196.3,31.1,201.5,18.9,,5.2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,-1.8,,21 - 36,-9.0,16.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,110,88.0,102,97,90,101.0,,,,,,,,,,,,,,,,,,0,,,,,,18.9
7,9,1922,NYY,28,1602,5240,5998,1502,1113,221,73,95,757,677,498,,529.0,40,,220,,62,58.0,0.287,,,,,,,,,,,0.083,0.08800000000000001,0.94,0.353,0.411,0.764,0.124,0.305,,,,,,,,,0.355,35.8,814,-13.0,51.0,193.4,33.6,273.1,26.1,,4.9,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,-7.7,,22 - 36,-20.7,15.8,,,,,,,,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,101,141.0,99,100,105,100.0,,,,,,,,,,,,,,,,,,0,,,,,,26.1
8,1168,1922,SLS,28,678,2169,2392,602,417,105,47,33,389,335,194,,,29,,82,,68,,0.278,,,,,,,,,,,0.081,,,0.345,0.415,0.76,0.137,,,,,,,,,,0.351,8.7,319,8.8,-49.0,77.1,7.2,59.2,5.3,,6.9,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.8,15.9,,19 - 40,24.8,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99,,99,104,120,,,,,,,,,,,,,,,,,,,0,,,,,,5.3
9,17,1922,CHC,26,1749,5335,6092,1564,1203,248,71,42,771,667,525,,447.0,27,,205,,97,108.0,0.293,,,,,,,,,,,0.086,0.073,1.17,0.359,0.39,0.749,0.097,0.314,,,,,,,,,0.351,18.2,809,-56.6,4.0,196.4,31.3,195.2,18.5,,4.9,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,-22.7,,19 - 35,-79.3,42.8,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,115,126.0,100,93,82,100.0,,,,,,,,,,,,,,,,,,0,,,,,,18.5
