,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,2,1969,BAL,27,1981,5518,6328,1465,1027,234,29,175,779,722,634,62,806,43,59,74,138,82,45,0.265,,,,,,,,,,,0.1,0.127,0.79,0.343,0.414,0.756,0.148,0.281,,,,,,,,,0.341,127.9,805,85.1,112.0,178.0,38.9,417.2,44.6,,4.2,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.9,1.7,,21 - 38,86.9,1.4,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,102,98,103,108,114,103,,,,,,,,,,,,,,,,,,0,,,,,,44.6
1,18,1969,CIN,27,2109,5634,6301,1558,1121,224,42,171,798,750,474,63,1042,46,47,100,117,79,56,0.277,,,,,,,,,,,0.075,0.165,0.45,0.335,0.422,0.757,0.146,0.31,,,,,,,,,0.34,121.0,795,27.7,-13.0,177.3,36.1,258.2,28.4,,4.4,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,-3.1,,21 - 34,24.6,33.3,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,83,117,102,110,117,109,,,,,,,,,,,,,,,,,,0,,,,,,28.4
2,8,1969,MIN,28,2217,5677,6424,1520,1079,246,32,163,790,733,599,78,906,43,40,65,114,115,70,0.268,,,,,,,,,,,0.09300000000000001,0.141,0.66,0.34,0.408,0.748,0.141,0.292,,,,,,,,,0.337,113.1,800,41.9,22.0,180.7,38.0,282.9,30.8,,4.4,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,-1.1,,19 - 40,40.8,1.4,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,95,108,103,106,109,107,,,,,,,,,,,,,,,,,,0,,,,,,30.8
3,3,1969,BOS,26,2053,5494,6294,1381,913,234,37,197,743,701,658,61,923,32,43,67,125,41,47,0.251,,,,,,,,,,,0.105,0.147,0.71,0.333,0.415,0.748,0.164,0.268,,,,,,,,,0.337,109.0,782,8.4,1.0,177.1,35.5,216.0,23.6,,3.6,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,-7.4,,19 - 34,1.1,1.4,,,,,,,,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,106,112,100,108,126,98,,,,,,,,,,,,,,,,,,0,,,,,,23.6
4,27,1969,PIT,27,2060,5626,6235,1557,1166,220,52,119,725,651,454,86,944,46,36,73,128,74,34,0.277,,,,,,,,,,,0.073,0.151,0.48,0.334,0.398,0.732,0.121,0.313,,,,,,,,,0.329,67.0,734,31.4,-4.0,175.4,34.5,274.4,30.1,,4.7,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,4.2,,21 - 37,35.6,32.9,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,81,107,101,104,97,109,,,,,,,,,,,,,,,,,,0,,,,,,30.1
5,13,1969,WAS,27,2227,5447,6196,1365,1006,171,40,148,694,640,630,65,900,32,36,51,158,52,40,0.251,,,,,,,,,,,0.102,0.145,0.7,0.33,0.378,0.708,0.128,0.274,,,,,,,,,0.322,38.2,701,6.1,33.0,174.3,33.7,246.1,26.6,,3.8,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,-2.4,,20 - 35,3.7,1.4,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,103,111,100,99,99,100,,,,,,,,,,,,,,,,,,0,,,,,,26.6
6,10,1969,OAK,26,2145,5614,6403,1400,1014,210,28,148,740,680,617,66,953,63,35,74,124,100,39,0.249,,,,,,,,,,,0.096,0.149,0.65,0.329,0.376,0.704,0.126,0.275,,,,,,,,,0.321,34.3,719,6.5,39.0,180.1,36.1,270.8,29.3,,4.5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,7.6,,19 - 35,14.1,1.4,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,114,99,98,98,101,,,,,,,,,,,,,,,,,,0,,,,,,29.3
7,17,1969,CHC,28,2055,5530,6243,1400,1003,215,40,142,720,671,559,58,928,36,46,72,111,30,32,0.253,,,,,,,,,,,0.09,0.149,0.6,0.323,0.384,0.707,0.13,0.279,,,,,,,,,0.32,29.2,697,-74.6,-11.0,175.6,35.7,154.8,17.1,,3.6,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,-3.9,,19 - 38,-78.5,33.0,,,,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99,105,98,100,104,98,,,,,,,,,,,,,,,,,,0,,,,,,17.1
8,6,1969,DET,28,1997,5441,6155,1316,917,188,29,182,701,649,578,43,922,30,43,63,113,35,28,0.242,,,,,,,,,,,0.094,0.15,0.63,0.316,0.387,0.703,0.146,0.259,,,,,,,,,0.319,23.5,682,-34.0,32.0,173.2,36.2,207.3,22.4,,3.4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,-1.5,,23 - 39,-35.5,1.4,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,115,95,101,112,95,,,,,,,,,,,,,,,,,,0,,,,,,22.4
9,30,1969,SFG,28,2050,5474,6375,1325,974,187,28,136,713,657,711,82,1054,66,42,82,121,71,32,0.242,,,,,,,,,,,0.11199999999999999,0.165,0.67,0.334,0.361,0.695,0.119,0.275,,,,,,,,,0.318,21.9,704,-16.2,-14.0,179.3,39.5,226.8,25.0,,4.1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,4.5,,20 - 39,-11.7,33.7,,,,,,,,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,124,117,101,94,95,96,,,,,,,,,,,,,,,,,,0,,,,,,25.0
