,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,1163,1923,KCM,27,948,3312,3655,1049,761,164,70,54,623,550,301,,,42,,137,,99,,0.317,,,,,,,,,,,0.08199999999999999,,,0.381,0.457,0.838,0.141,,,,,,,,,,0.388,125.6,602,85.6,20.0,117.9,0.8,256.8,24.4,,6.6,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,23.6,,18 - 38,109.3,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,98,,107,111,117,,,,,,,,,,,,,,,,,,,0,,,,,,24.4
1,1168,1923,SLS,29,889,2598,2895,779,537,128,52,62,467,413,261,,,36,,91,,69,,0.3,,,,,,,,,,,0.09,,,0.372,0.461,0.832,0.161,,,,,,,,,,0.384,90.5,468,58.9,-90.0,93.4,3.3,89.3,7.9,,6.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.7,16.7,,20 - 39,75.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,107,,104,112,133,,,,,,,,,,,,,,,,,,,0,,,,,,7.9
2,5,1923,CLE,27,1736,5277,6150,1591,1156,301,75,59,886,806,626,,381.0,49,,198,,79,79.0,0.301,,,,,,,,,,,0.102,0.062,1.64,0.381,0.421,0.801,0.119,0.317,,,,,,,,,0.376,150.5,953,84.4,-14.0,198.5,29.0,308.7,29.1,,5.0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,-13.4,,21 - 37,71.0,24.3,,,,,,,,0.17300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,116,97.0,106,105,107,104.0,,,,,,,,,,,,,,,,,,0,,,,,,29.1
3,6,1923,DET,28,1839,5261,6166,1579,1200,269,69,41,833,739,592,,384.0,56,,257,,87,62.0,0.3,,,,,,,,,,,0.096,0.062,1.54,0.377,0.401,0.778,0.101,0.318,,,,,,,,,0.367,106.7,911,60.4,0.0,199.0,28.0,307.6,29.0,,5.1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,-4.1,,20 - 36,56.3,24.3,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,109,97.0,105,100,91,104.0,,,,,,,,,,,,,,,,,,0,,,,,,29.0
4,1161,1923,DS,25,577,1838,2011,531,375,77,32,47,349,327,170,,,3,,84,,8,,0.289,,,,,,,,,,,0.085,,,0.35,0.442,0.792,0.153,,,,,,,,,,0.365,32.1,294,10.1,46.0,64.9,4.2,133.5,12.9,,5.3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,3.5,,20 - 37,13.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,101,,98,107,127,,,,,,,,,,,,,,,,,,,0,,,,,,12.9
5,9,1923,NYY,28,1625,5345,6036,1555,1139,231,80,105,824,771,511,,515.0,35,,145,,69,74.0,0.291,,,,,,,,,,,0.085,0.085,0.99,0.357,0.423,0.78,0.132,0.307,,,,,,,,,0.363,80.1,867,40.7,56.0,194.8,32.0,333.7,31.8,,5.0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,-13.7,,20 - 35,27.0,23.8,,,,,,,,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,96,133.0,99,106,119,101.0,,,,,,,,,,,,,,,,,,0,,,,,,31.8
6,30,1923,NYG,27,1798,5452,6083,1610,1201,248,76,85,854,790,487,,406.0,31,,113,,106,70.0,0.295,,,,,,,,,,,0.08,0.067,1.2,0.356,0.415,0.772,0.12,0.307,,,,,,,,,0.36,69.8,863,47.0,40.0,196.3,24.9,340.7,32.4,,5.4,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,-4.4,,19 - 33,42.6,37.0,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,106,110.0,101,102,105,101.0,,,,,,,,,,,,,,,,,,0,,,,,,32.4
7,17,1923,CHC,25,1678,5259,5896,1516,1131,243,52,90,756,675,455,,485.0,31,,151,,181,143.0,0.288,,,,,,,,,,,0.077,0.08199999999999999,0.94,0.348,0.406,0.754,0.117,0.304,,,,,,,,,0.352,29.7,799,-19.8,41.0,190.3,26.6,251.3,24.0,,5.4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,-22.6,,19 - 36,-42.4,35.8,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,102,135.0,99,99,102,100.0,,,,,,,,,,,,,,,,,,0,,,,,,24.0
8,27,1923,PIT,29,1621,5405,5943,1592,1208,224,111,49,786,701,407,,362.0,28,,103,,154,75.0,0.295,,,,,,,,,,,0.068,0.061,1.12,0.347,0.404,0.751,0.11,0.309,,,,,,,,,0.35,20.7,796,-27.8,25.0,191.8,29.2,256.9,24.4,,6.4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,2.7,,22 - 41,-25.1,36.1,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,90,100.0,98,99,96,101.0,,,,,,,,,,,,,,,,,,0,,,,,,24.4
9,1098,1923,BBS,28,377,1176,1274,340,245,62,20,13,169,178,92,,,6,,31,,37,,0.289,,,,,,,,,,,0.07200000000000001,,,0.344,0.409,0.753,0.12,,,,,,,,,,0.35,4.5,171,16.4,0.0,41.1,2.9,64.8,6.1,,6.1,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,8.6,,20 - 34,25.0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,107,,103,108,126,,,,,,,,,,,,,,,,,,,0,,,,,,6.1
