,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,5,1999,CLE,30,1859,5634,6554,1629,1079,309,32,209,1009,960,743,41,1099,55,67,54,136,147,50,0.289,,,,,,,,,,,0.113,0.168,0.68,0.373,0.467,0.84,0.177,0.323,,,,,,,,,0.367,147.5,1001,107.5,35.0,210.8,-16.4,366.2,34.4,,5.1,112,11.46,-116.43,127.88,125.37,11.39,1.02,1.78,84,6.93,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,6.9,,23 - 40,114.5,22.3,,,,,,,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,121,107,107,106,108,107,,,,,,,,,,,,,,,,,,0,,,,,,34.4
1,13,1999,TEX,30,1807,5651,6389,1653,1090,304,29,230,945,897,611,41,937,29,62,35,147,111,54,0.293,,,,,,,,,,,0.096,0.147,0.65,0.361,0.479,0.84,0.186,0.313,,,,,,,,,0.363,124.1,956,76.7,-3.0,205.5,-17.4,281.5,26.3,,4.7,109,7.55,-104.61,112.17,76.93,6.6,0.92,1.36,54,4.74,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.4,-2.1,,21 - 39,74.6,21.8,,,,,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,102,93,104,109,113,103,,,,,,,,,,,,,,,,,,0,,,,,,26.3
2,9,1999,NYY,31,1891,5568,6416,1568,1037,302,36,193,900,855,718,47,978,55,53,22,137,104,57,0.282,,,,,,,,,,,0.11199999999999999,0.152,0.73,0.366,0.453,0.819,0.171,0.309,,,,,,,,,0.358,96.6,932,95.3,-20.0,206.4,-19.9,278.8,25.9,,4.7,111,9.71,-107.62,117.34,125.92,11.85,0.98,1.36,99,9.87,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.9,-4.9,,21 - 39,90.4,21.9,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,119,97,105,103,104,102,,,,,,,,,,,,,,,,,,0,,,,,,25.9
3,19,1999,COL,29,2282,5717,6369,1644,1077,305,39,223,906,863,508,31,863,43,46,54,125,70,43,0.288,,,,,,,,,,,0.08,0.136,0.59,0.348,0.472,0.819,0.184,0.304,,,,,,,,,0.354,72.2,901,-140.8,-87.0,204.9,41.8,19.7,1.3,,4.5,84,-0.19,-116.55,116.35,1.4,-1.34,1.0,1.26,291,-0.91,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.2,-5.3,,22 - 36,-146.1,6.2,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,81,85,99,106,109,100,,,,,,,,,,,,,,,,,,0,,,,,,1.3
4,14,1999,TOR,28,1862,5642,6370,1580,1017,337,14,212,883,856,578,29,1077,76,45,28,129,119,48,0.28,,,,,,,,,,,0.091,0.16899999999999998,0.54,0.352,0.457,0.81,0.177,0.311,,,,,,,,,0.353,68.8,898,34.8,9.0,204.9,-19.1,253.5,23.7,,4.3,104,1.45,-113.82,115.27,21.27,1.77,0.99,1.93,61,2.24,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1,2.2,,20 - 37,37.0,21.7,,,,,,,,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,97,108,101,104,107,103,,,,,,,,,,,,,,,,,,0,,,,,,23.7
5,10,1999,OAK,29,1928,5519,6442,1430,888,287,20,235,893,845,770,32,1129,71,41,39,129,70,37,0.259,,,,,,,,,,,0.12,0.175,0.68,0.355,0.446,0.801,0.187,0.285,,,,,,,,,0.351,57.9,896,55.0,-50.0,207.2,-17.3,214.3,19.7,,3.9,106,6.97,-105.5,112.48,46.82,4.04,0.93,1.49,136,3.91,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.3,-2.6,,21 - 40,52.4,21.9,,,,,,,,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,127,112,102,101,113,94,,,,,,,,,,,,,,,,,,0,,,,,,19.7
6,25,1999,NYM,30,2323,5572,6454,1553,1061,297,14,181,853,814,717,53,994,48,54,63,149,150,61,0.279,,,,,,,,,,,0.111,0.154,0.72,0.363,0.434,0.797,0.156,0.308,,,,,,,,,0.35,48.0,888,43.5,21.0,207.6,36.0,316.9,29.7,,4.3,105,8.28,-111.82,120.1,90.07,9.09,1.01,1.27,306,11.31,-3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,2.5,,23 - 40,46.0,6.3,,,,,,,,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,113,96,103,98,93,101,,,,,,,,,,,,,,,,,,0,,,,,,29.7
7,2,1999,BAL,30,1958,5637,6409,1572,1049,299,21,203,851,804,615,34,890,61,55,41,146,107,46,0.279,,,,,,,,,,,0.096,0.139,0.69,0.353,0.447,0.8,0.169,0.298,,,,,,,,,0.35,50.3,885,56.0,39.0,206.2,-17.3,306.4,28.9,,4.3,107,-1.04,-115.3,114.26,21.74,2.48,1.01,1.49,115,1.23,-2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,0.7,,22 - 40,56.7,21.8,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,88,102,102,102,98,,,,,,,,,,,,,,,,,,0,,,,,,28.9
8,3,1999,BOS,28,1862,5579,6321,1551,999,334,42,176,836,808,597,27,928,55,56,34,131,67,39,0.278,,,,,,,,,,,0.094,0.147,0.64,0.35,0.448,0.798,0.17,0.303,,,,,,,,,0.349,42.0,865,12.3,44.0,203.3,-21.0,256.1,24.2,,4.4,102,0.53,-109.64,110.17,15.8,1.37,0.96,1.59,79,1.84,-1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,-4.1,,21 - 36,8.2,21.5,,,,,,,,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,101,93,101,102,103,100,,,,,,,,,,,,,,,,,,0,,,,,,24.2
9,15,1999,ARI,29,2100,5658,6415,1566,1015,289,46,216,908,865,588,52,1045,48,60,61,94,137,39,0.277,,,,,,,,,,,0.092,0.163,0.56,0.347,0.459,0.805,0.182,0.303,,,,,,,,,0.348,36.6,872,-17.2,39.0,206.4,45.6,289.9,27.3,,5.7,98,11.34,-109.9,121.24,124.22,12.1,0.98,1.32,216,8.74,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,9.9,,20 - 37,-7.3,6.2,,,,,,,,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,93,102,99,103,108,99,,,,,,,,,,,,,,,,,,0,,,,,,27.3
