,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,3,1967,BOS,27,2070,5471,6149,1394,981,216,39,158,722,666,522,65,1020,31,40,85,103,68,59,0.255,,,,,,,,,,,0.085,0.166,0.51,0.321,0.395,0.716,0.14,0.285,,,,,,,,,0.321,95.7,712,17.1,35.0,165.9,32.8,241.1,27.3,,4.2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,-4.3,,19 - 38,12.8,-5.3,,,,,,,,0.27699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,99,111,103,108,116,106,,,,,,,,,,,,,,,,,,0,,,,,,27.3
1,6,1967,DET,28,2132,5410,6200,1315,935,192,36,152,683,619,626,54,994,51,35,78,114,37,21,0.243,,,,,,,,,,,0.10099999999999999,0.16,0.63,0.325,0.376,0.702,0.133,0.271,,,,,,,,,0.318,80.9,702,34.8,60.0,167.2,34.7,294.6,33.1,,3.8,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7,3.2,,21 - 36,38.0,-5.3,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,118,107,104,103,110,100,,,,,,,,,,,,,,,,,,0,,,,,,33.1
2,27,1967,PIT,28,2078,5724,6255,1585,1239,193,62,91,679,615,387,97,914,36,45,63,131,79,37,0.277,,,,,,,,,,,0.062,0.146,0.42,0.324,0.38,0.704,0.103,0.314,,,,,,,,,0.313,61.7,689,8.0,-6.0,168.7,32.7,243.8,28.3,,5.0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,5.9,,19 - 39,13.9,34.4,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,78,104,101,100,85,110,,,,,,,,,,,,,,,,,,0,,,,,,28.3
3,28,1967,STL,27,2032,5566,6152,1462,1082,225,40,115,695,656,443,77,919,45,44,54,105,102,54,0.263,,,,,,,,,,,0.07200000000000001,0.149,0.48,0.32,0.379,0.699,0.117,0.294,,,,,,,,,0.313,60.3,677,4.6,10.0,165.9,35.3,254.0,29.2,,4.7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,4.3,,20 - 35,8.9,33.9,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,90,107,100,100,97,103,,,,,,,,,,,,,,,,,,0,,,,,,29.2
4,17,1967,CHC,27,1920,5463,6148,1373,985,211,49,128,702,642,509,84,912,34,49,93,112,63,50,0.251,,,,,,,,,,,0.083,0.14800000000000002,0.56,0.316,0.378,0.695,0.127,0.278,,,,,,,,,0.31,48.3,664,-38.5,38.0,165.8,35.8,232.8,26.3,,4.4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,-2.1,,19 - 38,-40.6,33.9,,,,,,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,104,106,99,100,105,98,,,,,,,,,,,,,,,,,,0,,,,,,26.3
5,30,1967,SFG,27,2109,5524,6205,1354,974,201,39,140,652,604,520,75,978,42,27,92,121,22,30,0.245,,,,,,,,,,,0.084,0.158,0.53,0.313,0.372,0.685,0.127,0.274,,,,,,,,,0.308,37.8,660,-24.1,19.0,167.4,35.1,228.4,26.1,,3.3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,-3.2,,19 - 39,-27.3,34.2,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,105,113,98,98,105,96,,,,,,,,,,,,,,,,,,0,,,,,,26.1
6,2,1967,BAL,27,1986,5456,6164,1312,915,215,44,138,654,624,531,67,1002,41,54,82,103,54,37,0.24,,,,,,,,,,,0.086,0.163,0.53,0.31,0.372,0.682,0.131,0.269,,,,,,,,,0.306,30.4,648,5.4,44.0,166.3,31.9,242.9,27.4,,4.0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,0.6,,19 - 39,6.0,-5.3,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,100,109,99,102,108,100,,,,,,,,,,,,,,,,,,0,,,,,,27.4
7,8,1967,MIN,28,2138,5458,6116,1309,914,216,48,131,671,619,512,52,976,46,34,66,114,55,37,0.24,,,,,,,,,,,0.084,0.16,0.52,0.309,0.369,0.678,0.129,0.269,,,,,,,,,0.306,29.0,642,-25.7,-29.0,165.0,34.3,140.1,16.7,,4.4,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,0.8,,21 - 38,-24.9,-5.3,,,,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,97,107,99,101,106,100,,,,,,,,,,,,,,,,,,0,,,,,,16.7
8,16,1967,ATL,27,2058,5450,6088,1307,929,191,29,158,631,596,512,73,947,33,36,57,128,55,45,0.24,,,,,,,,,,,0.084,0.156,0.54,0.307,0.372,0.68,0.133,0.262,,,,,,,,,0.305,26.0,636,-38.4,-21.0,164.2,31.8,168.1,19.8,,3.6,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,-2.1,,20 - 34,-40.5,33.5,,,,,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,106,111,96,98,110,92,,,,,,,,,,,,,,,,,,0,,,,,,19.8
9,21,1967,HOU,26,2031,5506,6177,1372,974,259,46,93,626,581,537,88,934,26,43,65,123,88,38,0.249,,,,,,,,,,,0.087,0.151,0.57,0.317,0.364,0.68,0.114,0.283,,,,,,,,,0.305,24.1,643,-18.2,-80.0,166.6,32.5,142.0,17.7,,4.5,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.5,7.1,,19 - 37,-11.1,34.0,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,109,108,99,96,95,99,,,,,,,,,,,,,,,,,,0,,,,,,17.7
