,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,22,1952,BRO,27,1869,5266,6068,1380,996,199,32,153,775,725,663,,699,35,,104,151,90,49,0.262,,,,,,,,,,,0.109,0.115,0.95,0.348,0.399,0.748,0.137,0.278,,,,,,,,,0.35,99.1,761,37.8,17.0,172.8,33.3,289.7,31.0,,4.3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,5.1,,22 - 37,42.9,23.7,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,118,115,104,102,107,101,,,,,,,,,,,,,,,,,,0,,,,,,31.0
1,5,1952,CLE,30,1869,5330,6060,1399,991,211,49,148,763,721,626,,749,20,,84,124,46,39,0.262,,,,,,,,,,,0.10300000000000001,0.124,0.84,0.342,0.404,0.746,0.141,0.282,,,,,,,,,0.348,93.1,755,79.0,1.0,172.6,35.6,303.3,32.6,,4.2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,0.0,,23 - 39,78.9,15.2,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,126,101,106,118,102,,,,,,,,,,,,,,,,,,0,,,,,,32.6
2,9,1952,NYY,29,1781,5294,5989,1411,1005,221,56,129,727,670,565,,652,36,,94,93,52,42,0.267,,,,,,,,,,,0.094,0.109,0.87,0.341,0.403,0.744,0.136,0.284,,,,,,,,,0.347,86.2,740,74.6,57.0,170.6,37.1,354.2,37.7,,4.3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,-0.1,,20 - 39,74.5,15.0,,,,,,,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,93,111,100,106,114,103,,,,,,,,,,,,,,,,,,0,,,,,,37.7
3,28,1952,STL,29,1850,5200,5845,1386,988,247,54,97,677,643,537,,479,43,,65,122,33,32,0.267,,,,,,,,,,,0.092,0.08199999999999999,1.12,0.34,0.391,0.731,0.124,0.279,,,,,,,,,0.341,60.7,699,6.3,29.0,166.5,32.0,256.5,27.4,,3.9,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,-0.2,,20 - 38,6.1,22.8,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,99,82,102,100,97,101,,,,,,,,,,,,,,,,,,0,,,,,,27.4
4,30,1952,NYG,28,1916,5229,5891,1337,944,186,56,151,722,663,536,,672,38,,88,96,30,31,0.256,,,,,,,,,,,0.091,0.114,0.8,0.329,0.399,0.729,0.144,0.269,,,,,,,,,0.339,51.5,695,2.7,17.0,167.8,32.3,242.2,25.9,,4.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,-0.6,,21 - 36,2.1,23.0,,,,,,,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,114,98,102,112,98,,,,,,,,,,,,,,,,,,0,,,,,,25.9
5,10,1952,PHA,30,1760,5163,5975,1305,969,212,35,89,664,632,683,,558,27,,102,152,52,43,0.253,,,,,,,,,,,0.114,0.09300000000000001,1.22,0.343,0.359,0.702,0.106,0.269,,,,,,,,,0.332,22.1,674,-45.2,-16.0,170.2,36.6,160.3,17.4,,3.6,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,-0.2,,21 - 44,-45.4,15.0,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,113,95,101,95,89,97,,,,,,,,,,,,,,,,,,0,,,,,,17.4
6,26,1952,PHI,28,1709,5205,5874,1353,978,237,45,93,657,606,540,,534,22,,107,115,60,41,0.26,,,,,,,,,,,0.092,0.091,1.01,0.332,0.376,0.708,0.116,0.275,,,,,,,,,0.332,18.2,659,-13.4,22.0,167.3,34.5,235.0,25.1,,4.1,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.7,,23 - 37,-11.7,23.0,,,,,,,,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,91,99,97,91,100,,,,,,,,,,,,,,,,,,0,,,,,,25.1
7,3,1952,BOS,28,1848,5246,5885,1338,958,233,34,113,668,628,542,,737,31,,66,133,59,47,0.255,,,,,,,,,,,0.092,0.125,0.74,0.328,0.377,0.705,0.122,0.279,,,,,,,,,0.33,15.3,658,-78.7,13.0,167.6,35.7,151.5,16.2,,3.8,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,-0.9,,19 - 41,-79.6,14.8,,,,,,,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,91,128,97,99,102,101,,,,,,,,,,,,,,,,,,0,,,,,,16.2
8,17,1952,CHC,29,1815,5330,5836,1408,1033,223,45,107,628,595,422,,712,21,,63,133,50,40,0.264,,,,,,,,,,,0.07200000000000001,0.122,0.59,0.321,0.383,0.704,0.119,0.288,,,,,,,,,0.327,0.8,638,-66.7,7.0,166.2,34.2,163.4,17.5,,3.9,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,-0.2,,19 - 43,-66.8,22.8,,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,78,122,96,98,93,105,,,,,,,,,,,,,,,,,,0,,,,,,17.5
9,4,1952,CHW,28,1953,5316,6036,1337,1020,199,38,80,610,560,541,,519,58,,121,121,61,38,0.252,,,,,,,,,,,0.09,0.086,1.04,0.327,0.348,0.676,0.097,0.266,,,,,,,,,0.319,-37.0,622,-76.3,16.0,171.9,36.3,166.3,17.8,,4.1,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,3.3,,20 - 36,-73.0,15.1,,,,,,,,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,89,88,96,92,81,96,,,,,,,,,,,,,,,,,,0,,,,,,17.8
