,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,18,1976,CIN,28,2135,5702,6538,1599,1124,271,63,141,857,802,681,64,902,28,60,67,103,210,57,0.28,,,,,,,,,,,0.10400000000000001,0.138,0.75,0.357,0.424,0.781,0.144,0.309,,,,,,,,,0.357,195.1,881,147.5,6.0,181.1,33.2,412.7,45.8,,6.1,120,15.67,-111.96,127.64,170.47,17.93,1.04,1.52,249,16.31,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,19.0,,20 - 35,166.6,25.9,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,118,116,108,113,129,108,,,,,,,,,,,,,,,,,,0,,,,,,45.8
1,26,1976,PHI,29,2170,5528,6237,1505,1091,259,45,110,770,708,542,55,793,40,67,59,117,127,70,0.272,,,,,,,,,,,0.087,0.127,0.68,0.338,0.395,0.733,0.123,0.297,,,,,,,,,0.336,95.1,750,39.1,29.0,172.8,30.7,294.0,32.4,,4.9,106,8.56,-105.95,114.51,101.91,10.74,1.01,1.53,251,6.55,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,-2.2,,21 - 40,36.8,24.7,,,,,,,,0.23199999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,99,107,103,106,110,104,,,,,,,,,,,,,,,,,,0,,,,,,32.4
2,3,1976,BOS,28,1793,5511,6154,1448,1004,257,53,134,716,664,500,35,832,29,59,55,127,95,70,0.263,,,,,,,,,,,0.081,0.135,0.6,0.324,0.402,0.726,0.139,0.285,,,,,,,,,0.333,80.9,727,23.1,22.0,170.5,-19.8,203.0,22.3,,4.7,104,-0.36,-108.16,107.8,19.93,1.39,1.0,1.67,73,1.07,-1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,-8.5,,23 - 37,14.6,15.7,,,,,,,,0.23800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,98,109,101,111,132,102,,,,,,,,,,,,,,,,,,0,,,,,,22.3
3,8,1976,MIN,27,1763,5574,6307,1526,1172,222,51,81,743,691,550,39,714,41,49,93,121,146,75,0.274,,,,,,,,,,,0.087,0.113,0.77,0.341,0.375,0.716,0.102,0.299,,,,,,,,,0.332,76.7,739,70.3,17.0,174.7,-23.8,254.0,28.1,,5.2,111,3.94,-106.3,110.24,71.23,8.17,0.99,1.7,113,0.36,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,-0.4,,20 - 37,70.0,16.1,,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,105,91,106,104,97,107,,,,,,,,,,,,,,,,,,0,,,,,,28.1
4,9,1976,NYY,27,1705,5555,6156,1496,1109,231,36,120,730,681,469,36,616,35,46,50,95,163,65,0.269,,,,,,,,,,,0.076,0.1,0.76,0.328,0.389,0.716,0.119,0.283,,,,,,,,,0.33,67.3,714,80.3,98.0,170.5,-18.0,353.5,38.2,,5.0,112,7.91,-109.04,116.96,92.29,10.24,1.03,1.75,105,6.09,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,6.9,,21 - 35,87.2,15.7,,,,,,,,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,92,81,102,108,114,101,,,,,,,,,,,,,,,,,,0,,,,,,38.2
5,27,1976,PIT,28,2029,5604,6177,1499,1084,249,56,110,708,660,433,57,807,29,50,61,131,130,45,0.267,,,,,,,,,,,0.07,0.131,0.54,0.321,0.391,0.711,0.123,0.293,,,,,,,,,0.325,44.1,693,5.5,14.0,171.1,33.2,256.0,28.3,,5.4,101,6.34,-101.25,107.59,61.19,6.85,0.96,1.55,208,1.6,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,7.8,,21 - 36,13.3,24.4,,,,,,,,0.21899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,80,110,97,104,110,103,,,,,,,,,,,,,,,,,,0,,,,,,28.3
6,7,1976,KCR,27,1913,5540,6199,1490,1109,259,57,65,713,656,484,36,650,31,71,71,104,218,105,0.269,,,,,,,,,,,0.078,0.105,0.74,0.327,0.371,0.699,0.103,0.291,,,,,,,,,0.322,31.5,682,22.6,39.0,171.7,-21.2,231.0,25.3,,5.8,103,0.51,-110.94,111.45,64.14,6.64,1.04,1.73,145,1.12,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,3.0,,20 - 37,25.6,15.8,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,94,85,102,103,98,104,,,,,,,,,,,,,,,,,,0,,,,,,25.3
7,10,1976,OAK,29,1816,5353,6107,1319,965,208,33,113,686,625,592,45,818,45,58,58,91,341,123,0.246,,,,,,,,,,,0.09699999999999999,0.134,0.72,0.323,0.361,0.684,0.115,0.269,,,,,,,,,0.318,12.0,653,27.8,-13.0,169.2,-24.7,195.9,21.9,,5.8,104,4.8,-111.41,116.21,59.86,7.21,1.05,1.5,85,5.33,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.7,21.0,,21 - 38,48.8,15.6,,,,,,,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,117,108,101,100,109,96,,,,,,,,,,,,,,,,,,0,,,,,,21.9
8,6,1976,DET,27,1786,5441,6018,1401,1055,207,38,101,609,566,450,35,730,31,50,46,157,107,59,0.257,,,,,,,,,,,0.075,0.121,0.62,0.315,0.365,0.68,0.108,0.279,,,,,,,,,0.314,-2.2,630,-37.8,-36.0,166.7,-18.2,88.1,10.2,,4.5,94,-2.24,-108.14,105.9,-48.26,-4.93,1.03,1.79,146,-3.67,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.2,-2.0,,21 - 34,-39.8,15.4,,,,,,,,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,90,98,98,101,103,100,,,,,,,,,,,,,,,,,,0,,,,,,10.2
9,5,1976,CLE,27,1754,5413,6030,1423,1111,189,38,85,615,567,479,42,631,11,60,66,141,75,69,0.263,,,,,,,,,,,0.079,0.105,0.76,0.321,0.359,0.68,0.096,0.281,,,,,,,,,0.314,-4.9,628,2.5,-28.0,167.0,-21.9,122.8,14.0,,4.0,100,-0.46,-111.1,110.64,-3.07,-0.45,1.09,2.34,105,0.85,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.9,-12.2,,18 - 40,-9.7,15.4,,,,,,,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,95,84,100,99,92,100,,,,,,,,,,,,,,,,,,0,,,,,,14.0
