,teamIDfg,Season,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
0,17,1958,CHC,27,2035,5289,5902,1402,964,207,49,182,709,666,487,50,853,45,39,42,128,39,23,0.265,,,,,,,,,,,0.083,0.145,0.57,0.33,0.426,0.756,0.161,0.284,,,,,,,,,0.334,62.0,725,-9.8,4.0,172.1,29.4,210.1,22.2,,4.2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,2.2,,18 - 40,-7.7,12.3,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,92,124,98,101,106,100,,,,,,,,,,,,,,,,,,0,,,,,,22.2
1,9,1958,NYY,29,1821,5294,5971,1418,1003,212,39,164,759,717,537,39,818,26,42,72,107,48,32,0.268,,,,,,,,,,,0.09,0.13699999999999998,0.66,0.336,0.416,0.751,0.148,0.288,,,,,,,,,0.334,62.1,733,73.1,61.0,174.1,32.2,350.6,36.7,,4.1,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,0.6,,22 - 42,73.7,9.6,,,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,101,117,102,105,109,104,,,,,,,,,,,,,,,,,,0,,,,,,36.7
2,30,1958,SFG,27,2122,5318,5996,1399,937,250,42,170,727,682,531,54,817,34,45,68,119,64,29,0.263,,,,,,,,,,,0.08900000000000001,0.136,0.65,0.331,0.422,0.753,0.159,0.281,,,,,,,,,0.332,55.7,729,-2.2,-2.0,174.8,31.7,219.6,23.2,,4.4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,4.8,,19 - 41,2.6,12.5,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99,117,98,100,105,99,,,,,,,,,,,,,,,,,,0,,,,,,23.2
3,3,1958,BOS,28,1923,5218,5972,1335,921,229,30,155,697,667,638,38,820,27,29,60,149,29,22,0.256,,,,,,,,,,,0.107,0.13699999999999998,0.78,0.338,0.4,0.739,0.144,0.276,,,,,,,,,0.331,46.6,718,-11.3,8.0,174.1,32.5,213.8,22.5,,3.3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,0.8,,21 - 39,-10.5,9.6,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,119,117,102,101,106,100,,,,,,,,,,,,,,,,,,0,,,,,,22.5
4,26,1958,PHI,29,1931,5363,6081,1424,1006,238,56,124,664,630,573,60,871,38,37,70,133,51,33,0.266,,,,,,,,,,,0.094,0.14300000000000002,0.66,0.339,0.4,0.739,0.135,0.295,,,,,,,,,0.328,38.6,722,-36.0,-59.0,177.3,31.9,127.8,13.8,,4.1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1,0.9,,22 - 38,-35.1,12.7,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,105,123,100,95,89,104,,,,,,,,,,,,,,,,,,0,,,,,,13.8
5,16,1958,MIL,28,1850,5225,5859,1388,979,221,21,167,675,641,478,68,646,36,41,79,132,26,8,0.266,,,,,,,,,,,0.08199999999999999,0.11,0.74,0.329,0.412,0.741,0.146,0.274,,,,,,,,,0.327,31.2,690,13.5,66.0,170.9,33.7,301.7,31.5,,3.2,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,5.4,,19 - 37,18.9,12.2,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,91,94,97,98,97,97,,,,,,,,,,,,,,,,,,0,,,,,,31.5
6,5,1958,CLE,28,2014,5201,5840,1340,938,210,31,161,694,653,494,29,819,40,36,69,112,50,49,0.258,,,,,,,,,,,0.085,0.14,0.6,0.325,0.403,0.728,0.145,0.277,,,,,,,,,0.324,16.9,673,8.1,-9.0,170.3,30.8,203.7,21.5,,3.7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,-5.9,,21 - 40,2.2,9.4,,,,,,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,95,120,98,101,107,100,,,,,,,,,,,,,,,,,,0,,,,,,21.5
7,18,1958,CIN,29,2092,5273,5980,1359,954,242,40,123,695,649,572,41,765,21,38,76,109,61,38,0.258,,,,,,,,,,,0.096,0.128,0.75,0.331,0.389,0.719,0.131,0.279,,,,,,,,,0.321,4.2,676,-95.5,7.0,174.4,32.3,131.5,13.8,,4.2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,0.8,,19 - 41,-94.7,12.5,,,,,,,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,107,110,98,92,87,99,,,,,,,,,,,,,,,,,,0,,,,,,13.8
8,22,1958,LAD,27,2018,5173,5804,1297,909,166,50,172,668,627,495,22,850,25,43,68,132,73,47,0.251,,,,,,,,,,,0.085,0.146,0.58,0.317,0.402,0.719,0.151,0.268,,,,,,,,,0.32,-3.3,649,-103.8,-27.0,169.2,29.8,79.8,8.6,,4.6,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,-0.6,,19 - 39,-104.4,12.1,,,,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,95,125,94,95,100,95,,,,,,,,,,,,,,,,,,0,,,,,,8.6
9,27,1958,PIT,27,1915,5247,5779,1386,955,229,68,134,662,625,396,56,753,28,40,68,128,30,15,0.264,,,,,,,,,,,0.069,0.13,0.53,0.317,0.41,0.727,0.146,0.285,,,,,,,,,0.32,-5.9,643,-62.7,59.0,168.5,31.1,211.2,22.0,,4.4,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,3.2,,20 - 34,-59.4,12.1,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,77,112,94,97,97,100,,,,,,,,,,,,,,,,,,0,,,,,,22.0
