,teamIDfg,Season,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
0,22,1982,LAD,28,88,74,3.28,457,162,37,13,28,,1488.1,6185,1356,612,542,81,468,89,22,35,10,932,,,,,,,,,,,,5.64,2.83,1.99,8.2,0.49,0.238,1.23,0.272,0.7120000000000001,3.16,,,,,,,,,148.8,1030.2,43.7,452.3,192.5,22.0,,,,5.23,-108.69,113.92,26.81,3.03,1.09,1.07,1.31,1.55,295,9.72,-4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,64,93,90,,0.151,0.076,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,3.5,-4.9,-1.4,21 - 39,0.075,,,,,,,3.55,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,92,115,94,74,95,93,97,100,108,94,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,1982,MON,28,86,76,3.33,412,162,34,6,43,,1460.2,6083,1371,616,540,110,448,49,22,47,8,936,,,,,,,,,,,,5.77,2.76,2.09,8.45,0.68,0.244,1.25,0.276,0.726,3.38,,,,,,,,,141.2,1103.0,24.1,354.4,165.3,18.8,,,,7.49,-106.74,114.23,57.46,6.46,1.07,1.03,1.2,1.41,250,8.84,-1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,61,93,94,,0.154,0.07400000000000001,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,2.2,-2.0,0.1,23 - 42,0.08,,,,,,,3.49,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,90,120,96,102,97,95,98,101,111,92,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,1982,STL,28,92,70,3.37,480,162,25,8,47,,1465.1,6142,1420,609,549,94,502,90,22,46,12,689,,,,,,,,,,,,4.23,3.08,1.37,8.72,0.58,0.253,1.31,0.274,0.737,3.68,,,,,,,,,90.6,1021.2,4.3,439.0,94.8,10.8,,,,4.81,-112.72,117.53,57.54,6.14,1.1,1.07,1.33,1.56,318,4.72,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,72,93,105,,0.11199999999999999,0.08199999999999999,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,2.7,7.2,9.9,22 - 43,0.03,,,,,,,4.09,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,101,79,100,87,100,100,98,103,81,102,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,21,1982,HOU,29,77,85,3.42,406,162,37,10,31,,1446.2,6038,1338,620,549,87,479,40,33,61,11,899,,,,,,,,,,,,5.59,2.98,1.88,8.32,0.54,0.242,1.26,0.276,0.7120000000000001,3.32,,,,,,,,,138.9,1094.5,-7.5,347.5,131.4,14.9,,,,-1.97,-110.12,108.15,-8.5,-0.98,1.05,1.01,1.19,1.4,244,2.12,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,57,101,98,,0.149,0.079,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,2.7,-3.7,-1.0,24 - 37,0.07,,,,,,,3.62,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,97,108,95,81,96,96,98,99,107,99,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,29,1982,SDP,27,81,81,3.52,439,162,20,6,41,,1476.0,6197,1348,658,578,139,502,39,27,28,12,765,,,,,,,,,,,,4.66,3.06,1.52,8.22,0.85,0.238,1.25,0.254,0.725,3.98,,,,,,,,,39.5,1027.8,15.4,445.4,54.9,6.2,,,,-4.86,-118.29,113.43,-24.74,-2.5,1.08,1.09,1.39,1.69,277,-2.52,-1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,69,102,113,,0.12300000000000001,0.081,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,11.2,-4.4,6.8,22 - 36,0.042,,,,,,,3.94,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,100,88,94,127,94,95,90,101,89,101,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,26,1982,PHI,31,89,73,3.61,449,162,38,10,33,,1456.1,6103,1395,654,584,86,472,70,28,49,17,1002,,,,,,,,,,,,6.19,2.92,2.12,8.62,0.53,0.249,1.28,0.29,0.6990000000000001,3.14,,,,,,,,,178.2,1067.9,17.2,383.3,195.5,22.7,,,,1.21,-111.09,112.3,-14.68,-1.44,1.08,1.05,1.24,1.45,287,2.67,-1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,61,98,88,,0.16399999999999998,0.077,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,-3.4,-3.8,-7.2,21 - 39,0.087,,,,,,,3.41,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,95,123,98,80,99,98,103,98,118,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,1982,SFG,26,87,75,3.67,485,162,18,3,45,,1465.1,6232,1507,687,597,109,466,89,25,33,19,810,,,,,,,,,,,,4.97,2.86,1.74,9.26,0.67,0.262,1.35,0.29,0.71,3.58,,,,,,,,,73.9,906.0,26.3,554.9,100.2,11.3,,,,-2.62,-115.31,112.69,-42.84,-4.87,1.06,1.03,1.24,1.43,323,-2.64,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,63,103,102,,0.13,0.075,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,-3.7,2.9,-0.8,20 - 34,0.055,,,,,,,3.79,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,94,100,106,100,104,102,103,99,94,93,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,18,1982,CIN,26,61,101,3.67,455,162,22,5,31,,1460.1,6220,1414,661,595,105,570,85,27,49,11,998,,,,,,,,,,,,6.15,3.51,1.75,8.71,0.65,0.251,1.36,0.29,0.7240000000000001,3.51,,,,,,,,,132.7,1001.2,13.1,453.3,145.8,17.0,,,,-6.84,-114.56,107.72,-27.51,-3.03,1.04,0.99,1.19,1.37,293,-3.81,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,61,99,96,,0.161,0.092,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,-3.1,2.7,-0.4,23 - 37,0.069,,,,,,,3.63,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,115,101,99,97,100,103,103,101,115,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,1982,DET,26,83,79,3.81,390,162,45,5,27,,1451.0,6115,1371,685,615,172,554,50,23,52,4,740,,,,,,,,,,,,4.59,3.44,1.34,8.5,1.07,0.248,1.33,0.259,0.74,4.43,,,,,,,,,100.0,1068.1,8.2,378.0,108.2,11.2,,,,1.35,-106.88,108.24,27.87,3.21,0.98,1.0,1.18,1.39,228,0.42,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,54,94,105,,0.121,0.091,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,7.3,-0.6,6.7,23 - 33,0.03,,,,,,,4.09,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,106,90,93,116,95,97,93,104,96,107,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,1982,CAL,32,93,69,3.82,410,162,40,10,27,,1464.0,6158,1436,670,621,124,482,33,42,36,4,728,,,,,,,,,,,,4.48,2.96,1.51,8.83,0.76,0.255,1.31,0.274,0.722,3.9,,,,,,,,,144.9,997.6,40.4,462.9,185.3,19.4,,,,3.25,-111.2,114.45,59.15,5.98,1.04,1.01,1.18,1.39,248,7.3,-4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,56,94,93,,0.11800000000000001,0.078,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.8,-1.6,0.1,21 - 41,0.04,,,,,,,3.97,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,91,101,97,83,98,95,98,101,94,93,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
