,teamIDfg,Season,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
0,25,1986,NYM,27,108,54,3.11,414,162,27,7,46,,1484.0,6165,1304,578,513,103,509,29,31,40,16,1083,,,,,,,,,,,,6.57,3.09,2.13,7.91,0.62,0.232,1.22,0.271,0.745,3.31,,,,,,,,,169.8,1091.1,17.9,388.7,187.7,20.8,,,,12.42,-108.41,120.83,90.55,10.15,1.12,1.04,1.23,1.47,253,8.33,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,47,87,91,,0.17600000000000002,0.083,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,4.0,-0.5,3.5,20 - 32,0.09300000000000001,,,,,,,3.64,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,91,119,92,80,94,92,97,103,112,93,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,1986,HOU,29,96,66,3.15,461,162,18,11,51,,1456.1,6010,1203,569,510,116,523,60,23,50,11,1160,,,,,,,,,,,,7.17,3.23,2.22,7.43,0.72,0.22,1.19,0.26,0.7440000000000001,3.34,,,,,,,,,161.0,1016.9,-5.2,434.3,155.8,17.8,,,,8.62,-102.21,110.83,79.98,8.49,1.06,1.04,1.22,1.41,299,6.69,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,61,89,94,,0.193,0.087,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,8.0,-2.2,5.8,22 - 39,0.106,,,,,,,3.48,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,96,125,87,91,89,89,93,103,123,98,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,1986,SFG,28,83,79,3.36,508,162,18,3,35,,1460.1,6093,1264,618,545,121,591,78,29,58,15,992,,,,,,,,,,,,6.11,3.64,1.68,7.79,0.75,0.231,1.27,0.262,0.738,3.76,,,,,,,,,85.4,982.0,38.9,473.2,124.3,13.5,,,,-0.76,-108.69,107.93,16.74,2.03,1.04,1.0,1.18,1.33,347,2.0,-2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,72,94,101,,0.163,0.09699999999999999,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,7.1,-3.0,4.1,22 - 41,0.066,,,,,,,3.96,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,108,94,91,95,93,96,94,102,103,109,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28,1986,STL,28,79,82,3.38,448,161,17,0,46,,1466.1,6061,1364,611,551,135,485,73,22,38,13,761,,,,,,,,,,,,4.67,2.98,1.57,8.37,0.83,0.246,1.26,0.264,0.7490000000000001,3.97,,,,,,,,,77.1,1058.7,3.9,402.5,81.0,8.8,,,,6.36,-110.16,116.52,39.14,4.3,1.1,1.09,1.33,1.59,287,1.49,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,57,92,109,,0.126,0.08,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,6.6,7.8,14.5,24 - 36,0.046,,,,,,,4.21,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,88,88,98,106,99,95,94,104,80,90,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,1986,LAD,28,73,89,3.76,442,162,35,7,25,,1454.1,6199,1428,679,608,115,499,79,26,51,10,1051,,,,,,,,,,,,6.5,3.09,2.11,8.84,0.71,0.252,1.33,0.291,0.711,3.44,,,,,,,,,167.9,1049.3,-13.4,399.2,154.5,17.5,,,,-6.84,-121.7,114.86,-42.65,-4.25,1.12,1.04,1.19,1.37,280,-1.4,-4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,104,95,,0.17,0.081,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,-4.3,-2.7,-7.0,22 - 37,0.08900000000000001,,,,,,,3.69,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,91,119,103,91,102,100,104,99,108,91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,24,1986,MON,28,78,83,3.79,487,161,15,7,50,,1466.1,6208,1350,688,617,119,566,61,33,49,20,1051,,,,,,,,,,,,6.45,3.47,1.86,8.29,0.73,0.241,1.31,0.277,0.708,3.62,,,,,,,,,123.5,977.8,20.4,482.7,143.9,15.7,,,,-1.34,-121.03,119.7,-24.97,-3.05,1.12,1.05,1.25,1.43,326,0.35,-1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,72,103,97,,0.16899999999999998,0.091,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,1.2,-5.3,-4.1,21 - 37,0.078,,,,,,,3.82,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,103,105,97,93,97,98,99,98,108,103,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1986,KCR,27,76,86,3.82,392,162,24,8,31,,1440.1,6093,1413,673,612,121,479,46,38,43,6,888,,,,,,,,,,,,5.55,2.99,1.85,8.83,0.76,0.253,1.31,0.283,0.7140000000000001,3.71,,,,,,,,,163.2,999.0,28.7,436.2,192.0,19.8,,,,0.74,-103.5,104.24,20.47,2.43,0.99,0.95,1.09,1.25,230,1.68,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,40,91,91,,0.146,0.079,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,0.3,1.4,1.6,22 - 35,0.067,,,,,,,3.95,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,88,108,98,74,99,95,100,100,97,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,1986,CAL,29,92,70,3.84,408,162,29,8,40,,1456.0,6066,1356,684,622,153,478,19,27,44,6,955,,,,,,,,,,,,5.9,2.95,2.0,8.38,0.95,0.244,1.26,0.27,0.715,3.87,,,,,,,,,169.8,1046.0,25.8,405.1,195.6,20.8,,,,4.91,-103.19,108.11,46.04,4.79,0.98,0.95,1.07,1.19,245,7.63,-2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,47,93,92,,0.157,0.079,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,5.0,-5.1,-0.2,22 - 41,0.079,,,,,,,3.81,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,87,117,93,93,95,91,95,100,105,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,26,1986,PHI,28,86,75,3.87,482,161,22,4,39,,1451.2,6244,1473,713,624,130,553,71,22,45,17,874,,,,,,,,,,,,5.42,3.43,1.58,9.13,0.81,0.26,1.4,0.288,0.715,3.92,,,,,,,,,70.9,979.3,30.0,465.6,101.0,11.1,,,,4.36,-115.96,120.32,-4.47,-0.91,1.09,1.05,1.25,1.44,322,-1.54,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,66,101,104,,0.14,0.08900000000000001,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,-2.6,3.8,1.2,21 - 41,0.051,,,,,,,4.14,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,101,89,107,103,105,105,103,99,89,100,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,27,1986,PIT,26,64,98,3.9,518,162,17,4,30,,1450.2,6201,1397,700,629,138,570,55,37,59,20,924,,,,,,,,,,,,5.73,3.54,1.62,8.67,0.86,0.25,1.36,0.278,0.72,3.99,,,,,,,,,91.9,973.9,-0.8,471.4,91.1,10.1,,,,-7.38,-115.91,108.54,-29.72,-3.18,1.03,0.97,1.09,1.19,356,-2.72,-4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,71,105,105,,0.149,0.092,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,1.1,-0.5,0.6,21 - 37,0.057,,,,,,,4.07,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,105,91,101,109,101,102,99,100,95,104,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
