,teamIDfg,Season,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
0,24,1979,MON,27,95,65,3.14,420,160,33,13,39,,1447.1,6052,1379,581,505,116,450,51,23,28,8,813,,,,,,,,,,,,5.06,2.8,1.81,8.58,0.72,0.247,1.26,0.272,0.752,3.63,,,,,,,,,107.1,1018.8,32.3,424.1,139.5,15.0,,,,9.26,-104.93,114.19,81.58,8.71,1.06,1.04,1.24,1.47,260,6.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,55,85,98,,0.134,0.07400000000000001,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,3.8,5.7,9.6,20 - 39,0.06,,,,,,,3.76,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,88,113,96,98,97,94,97,105,100,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,1979,HOU,26,89,73,3.2,399,162,55,17,31,,1447.2,6014,1278,582,514,90,504,24,24,55,5,854,,,,,,,,,,,,5.31,3.13,1.69,7.95,0.56,0.233,1.23,0.262,0.7290000000000001,3.45,,,,,,,,,147.8,1113.8,5.1,329.2,152.9,17.1,,,,4.01,-105.19,109.2,4.9,1.45,1.07,1.01,1.09,1.24,237,1.56,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,44,92,97,,0.142,0.084,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,7.9,-3.7,4.2,22 - 34,0.057999999999999996,,,,,,,3.79,0.24100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,98,105,89,76,91,92,93,102,106,100,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1979,BAL,26,102,57,3.28,326,159,52,10,30,,1434.1,5897,1279,582,522,133,467,20,14,36,5,786,,,,,,,,,,,,4.93,2.93,1.68,8.03,0.83,0.236,1.22,0.255,0.7490000000000001,3.85,,,,,,,,,157.3,1088.7,28.7,341.9,186.0,19.1,,,,13.53,-102.82,116.35,117.64,12.15,1.07,1.04,1.26,1.62,167,11.54,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,32,81,94,,0.133,0.079,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,10.0,0.7,10.7,22 - 33,0.054000000000000006,,,,,,,3.84,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,88,123,86,93,90,87,90,107,114,92,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27,1979,PIT,30,98,64,3.42,489,163,24,2,52,,1493.1,6272,1424,643,568,125,504,77,31,52,9,904,,,,,,,,,,,,5.45,3.04,1.79,8.58,0.75,0.248,1.29,0.276,0.738,3.68,,,,,,,,,128.6,1019.5,35.3,469.4,163.9,17.7,,,,8.26,-119.56,127.82,83.67,8.73,1.14,1.15,1.51,1.83,326,7.24,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,77,89,96,,0.14400000000000002,0.08,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,2.1,3.6,5.7,22 - 36,0.064,,,,,,,3.72,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,95,112,96,102,97,96,98,103,108,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18,1979,CIN,27,90,71,3.6,442,161,27,7,40,,1440.1,6083,1415,644,576,103,485,63,18,30,7,773,,,,,,,,,,,,4.83,3.03,1.59,8.84,0.64,0.254,1.32,0.279,0.718,3.64,,,,,,,,,124.8,1004.0,37.6,430.5,162.3,17.6,,,,2.44,-111.32,113.75,24.82,2.43,1.06,1.01,1.13,1.28,281,4.32,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,63,96,95,,0.127,0.08,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,0.9,-1.4,-0.5,21 - 36,0.047,,,,,,,3.92,0.22399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,95,99,99,87,99,98,99,100,95,95,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29,1979,SDP,28,68,93,3.7,440,161,29,5,25,,1453.0,6160,1438,681,598,108,513,68,23,23,9,779,,,,,,,,,,,,4.83,3.18,1.52,8.91,0.67,0.256,1.34,0.281,0.7090000000000001,3.73,,,,,,,,,102.4,1006.8,2.9,442.0,105.3,11.4,,,,-10.45,-120.41,109.95,-40.59,-4.63,1.08,1.0,1.12,1.27,279,-1.76,-7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,74,106,103,,0.127,0.083,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,0.2,-4.1,-3.8,24 - 40,0.043,,,,,,,3.97,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,99,95,100,91,100,100,100,99,94,100,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,1979,STL,26,86,76,3.74,438,163,38,7,25,,1486.2,6255,1449,693,617,127,501,54,18,45,10,788,,,,,,,,,,,,4.77,3.03,1.57,8.77,0.77,0.253,1.31,0.274,0.7120000000000001,3.83,,,,,,,,,95.5,1109.0,16.5,373.0,112.1,12.1,,,,3.92,-118.59,122.51,30.3,3.49,1.12,1.1,1.33,1.6,275,5.28,-1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,61,100,105,,0.126,0.08,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.8,1.1,3.9,22 - 37,0.046,,,,,,,3.93,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,95,98,99,104,99,98,98,100,94,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,25,1979,NYM,26,63,99,3.84,491,163,16,5,36,,1482.2,6357,1486,706,633,120,607,107,24,45,11,819,,,,,,,,,,,,4.97,3.68,1.35,9.02,0.73,0.26,1.41,0.285,0.7240000000000001,3.96,,,,,,,,,89.2,958.2,5.1,516.3,94.3,10.3,,,,-7.37,-124.29,116.92,-51.5,-5.88,1.09,1.04,1.18,1.34,328,-7.5,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,77,105,105,,0.129,0.096,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,-1.5,2.4,0.9,21 - 34,0.033,,,,,,,4.08,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,115,84,101,99,102,105,102,101,96,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1979,NYY,29,89,71,3.85,377,160,43,8,37,,1432.1,6001,1446,672,613,123,455,22,14,45,1,731,,,,,,,,,,,,4.59,2.86,1.61,9.09,0.77,0.261,1.33,0.283,0.713,3.81,,,,,,,,,173.9,1040.1,23.0,385.7,196.9,20.7,,,,3.12,-108.92,112.04,35.96,3.96,1.03,1.06,1.39,1.78,217,4.15,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,52,94,92,,0.122,0.076,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,0.0,0.5,0.5,20 - 40,0.046,,,,,,,3.93,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,86,117,97,84,99,94,100,102,104,88,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,1979,LAD,27,79,83,3.86,402,162,30,5,34,,1444.0,6197,1425,717,620,101,555,53,27,44,11,811,,,,,,,,,,,,5.05,3.46,1.46,8.88,0.63,0.254,1.37,0.282,0.6920000000000001,3.73,,,,,,,,,141.7,1064.6,5.3,375.2,147.0,16.2,,,,-2.82,-112.9,110.08,-20.57,-3.06,1.05,0.99,1.23,1.47,240,3.48,-6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,64,106,98,,0.131,0.09,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,-0.3,-9.0,-9.3,22 - 34,0.040999999999999995,,,,,,,3.99,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,108,91,100,85,100,102,100,97,98,107,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
