pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,8/24/2023,81.5,2.98,5.11,"Luplow, Jordan",656669,571760,field_out,hit_into_play,,,,,5,Jordan Luplow flies out to right fielder Adolis Garcia.,R,R,L,MIN,TEX,X,9,fly_ball,1,0,2023,-0.02,0.16,0.15,2.22,,456781,,1,3,Bot,169.51,99.02,,,641680,,,-6.344440621,-118.5121808,-0.119037903,1.1528601591653946,24.930435724626236,-30.89939126,3.34,1.56,272,84.9,44,81.6,2395,6.6,716867,571760,641680,663993,543760,677649,608369,608671,665750,666969,53.88,0.014,0.016,0,1,0,0,3,28,2,Slider,2,4,2,4,4,2,2,4,Standard,Standard,286,-0.04,-0.398
CH,8/24/2023,82.1,2.89,5.12,"Polanco, Jorge",593871,571760,field_out,hit_into_play,,,,,8,Jorge Polanco flies out to right fielder Adolis Garcia.,R,R,L,MIN,TEX,X,9,fly_ball,1,0,2023,0.47,0.69,-0.18,2.17,,456781,,0,3,Bot,151.3,101.02,,,641680,,,-7.90209373,-119.3557706,-1.483618723,5.946242175503545,21.687179891608398,-25.45629438,3.36,1.66,253,85.3,50,82.7,2415,6.6,716867,571760,641680,663993,543760,677649,608369,608671,665750,666969,53.92,0.009,0.008,0,1,0,0,3,27,2,Changeup,2,4,2,4,4,2,2,4,Standard,Strategic,226,-0.05,-0.411
CH,8/24/2023,88.5,-1.14,6.03,"Heim, Jonah",641680,680739,field_out,hit_into_play,,,,,9,Jonah Heim flies out to left fielder Matt Wallner.,R,L,R,MIN,TEX,X,7,fly_ball,0,0,2023,-0.82,0.82,0.37,1.63,,,677649,1,8,Top,91.12,90.17,,,543877,,,5.374506694,-128.7188422,-6.397157912,-10.1628432,24.939229255518235,-21.89340973,3.48,1.65,285,80.3,31,88.6,1253,6.2,716867,680739,543877,456781,666397,668904,621043,670242,572191,596146,54.3,0.094,0.107,0,1,0,0,3,64,1,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,238,0.028,-0.303
FF,8/24/2023,90.8,2.89,5.02,"Solano, Donovan",456781,571760,double,hit_into_play,,,,,7,Donovan Solano doubles (24) on a sharp fly ball to center fielder Leody Taveras.,R,R,L,MIN,TEX,X,8,fly_ball,1,1,2023,1.54,0.99,-0.38,1.93,,,,0,3,Bot,157.34,42.72,,,641680,,,-11.51380393,-131.7370628,-3.917916722,20.405645774952905,28.785696292607906,-19.94815848,3.19,1.46,394,100.6,25,91,2452,6.6,716867,571760,641680,663993,543760,677649,608369,608671,665750,666969,53.86,0.617,1.028,1.25,1,1,1,6,26,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,124,0.071,0.643
CH,8/24/2023,88.5,-1.99,5.71,"Seager, Corey",608369,641154,home_run,hit_into_play,,,,,4,Corey Seager homers (24) on a fly ball to right field.,R,L,R,MIN,TEX,X,,fly_ball,2,0,2023,-1.46,0.33,-0.28,2.63,,,,2,3,Top,221.56,88.18,,,543877,,,7.329325382074829,-128.7644699,-2.176618563,-17.76087138,26.013558225361496,-28.20453061,3.49,1.53,384,99.6,35,89.7,2122,7,716867,641154,543877,456781,571657,668904,621043,656669,572191,596146,53.52,0.354,0.676,2,1,0,3,5,19,3,Changeup,1,1,1,1,2,1,2,1,Infield shade,Standard,238,-0.123,0.962
CH,8/24/2023,81.7,2.93,5.17,"Taylor, Michael A.",572191,571760,home_run,hit_into_play,,,,,5,Michael A.   Taylor homers (18) on a fly ball to left field.,R,R,L,MIN,TEX,X,,fly_ball,3,2,2023,1.43,0.39,0,2.54,,,,0,3,Bot,45.29,73.29,,,641680,,,-9.456255614,-118.5083528,0.03406772,15.377395500229474,25.184594493365367,-28.80501806,3.43,1.58,369,103.3,40,82.2,1968,7.1,716867,571760,641680,663993,543760,677649,608369,608671,665750,666969,53.42,0.249,0.468,2,1,0,3,5,25,6,Changeup,1,4,1,4,4,2,2,4,Standard,Standard,109,0.093,0.921
CH,8/24/2023,82.9,2.84,5.15,"Farmer, Kyle",571657,571760,home_run,hit_into_play,,,,,8,Kyle Farmer homers (8) on a fly ball to left center field.,R,R,L,MIN,TEX,X,,fly_ball,1,0,2023,1.28,0.75,-0.2,1.81,,,,2,2,Bot,58.78,35.71,,,641680,,,-9.476601886,-120.4012786,-2.621078086,14.21297372794405,22.552705321492663,-24.57720436,3.38,1.53,435,102.8,34,83.4,2077,6.7,716867,571760,641680,663993,543760,677649,608369,608671,665750,666969,53.85,0.569,1.109,2,1,0,3,6,15,2,Changeup,0,1,0,1,1,1,1,1,Standard,Strategic,105,0.117,0.984
ST,8/24/2023,84.2,-1.82,5.66,"Garver, Mitch",641598,641154,field_out,hit_into_play,,,,,6,Mitch Garver flies out to left fielder Jordan Luplow.,R,R,R,MIN,TEX,X,7,fly_ball,1,2,2023,1.28,-0.14,0.53,2.29,,,,0,2,Top,88.16,116.65,,,543877,,,2.9337231826862737,-122.5389079,-1.117780256,12.232395346202983,26.111366914652645,-33.61065233,3.42,1.61,227,81.5,52,84.8,2507,6.8,716867,641154,543877,456781,571657,668904,621043,656669,572191,596146,53.65,0.037,0.041,0,1,0,0,3,9,4,Sweeper,0,1,1,0,1,0,1,0,Infield shade,Standard,51,0.02,-0.173
CH,8/24/2023,88.7,-1.32,5.99,"Seager, Corey",608369,680739,field_out,hit_into_play,,,,,4,Corey Seager flies out to left fielder Matt Wallner.,R,L,R,MIN,TEX,X,7,fly_ball,1,0,2023,-1.32,0.4,-0.58,2.5,,,,0,7,Top,44.68,113.28,,,543877,,,4.647560403299757,-129.1555492,-3.349092177,-15.77000944,27.578334558154218,-27.20097321,3.49,1.53,291,93.1,46,89.7,1274,6.9,716867,680739,543877,456781,666397,668904,621043,670242,572191,596146,53.6,0.006,0.005,0,1,0,0,3,55,2,Changeup,4,5,5,4,5,4,5,4,Standard,Standard,242,0.024,-0.275
CH,8/24/2023,89.5,-1.74,5.88,"Semien, Marcus",543760,641154,home_run,hit_into_play,,,,,5,Marcus Semien homers (20) on a fly ball to left center field.,R,R,R,MIN,TEX,X,,fly_ball,2,2,2023,-1.27,0.61,0.04,2.48,,,,0,1,Top,68.42,48.35,,,543877,,,7.181976292431325,-130.2260363,-3.761465905,-15.89519042,24.292588858577485,-24.69368169,3.32,1.62,398,96.1,32,91.2,2062,7.1,716867,641154,543877,456781,571657,668904,621043,656669,572191,596146,53.43,0.211,0.367,2,1,0,3,5,1,6,Changeup,0,0,0,0,1,0,1,0,Standard,Standard,234,-0.101,1.024
SL,8/24/2023,81.3,1.52,6.54,"Jeffers, Ryan",680777,519293,home_run,hit_into_play,,,,,4,Ryan Jeffers homers (10) on a fly ball to left center field.   Carlos Correa scores.,R,R,L,MIN,TEX,X,,fly_ball,0,0,2023,-0.42,-0.28,-0.51,2.36,621043,,,2,8,Bot,54.62,41.12,,,641680,,,-3.724543776,-118.4780276,-2.32611092,-3.391946495,20.260483155785067,-34.58591916,3.27,1.56,427,103.8,31,81.7,2359,6.3,716867,519293,641680,663993,543760,677649,608369,608671,665750,666969,54.25,0.803,1.587,2,1,0,3,6,70,1,Slider,5,5,5,5,5,7,7,5,Standard,Standard,318,0.338,1.749
SI,8/20/2023,87.1,1.35,6.15,"Reynolds, Bryan",668804,572971,double,hit_into_play,,,,,12,Bryan Reynolds doubles (24) on a fly ball to center fielder Michael A.   Taylor.,R,R,L,MIN,PIT,X,8,fly_ball,3,1,2023,1.2,0.61,0.86,2.71,,,,1,7,Top,186.48,68.32,,,680777,,,-3.63711308,-126.752215,-3.337388983,13.71831004551759,25.59281450221878,-25.15643609,3.1,1.49,371,100.5,31,86.7,2010,6,716923,572971,680777,456781,666397,668904,621043,608336,572191,670242,54.47,0.471,0.864,1.25,1,1,1,6,44,5,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,138,-0.057,0.314
CH,8/20/2023,79.9,1.35,6.16,"Joe, Connor",656582,572971,field_out,hit_into_play,,,,,12,Connor Joe flies out to second baseman Edouard Julien.,R,R,L,MIN,PIT,X,4,fly_ball,2,2,2023,1.16,0.37,1.25,2.78,,,,1,5,Top,140.65,127.55,,,680777,,,-2.393546885,-116.516658,-1.515263563,11.044821198380411,19.9927006,-28.69933605,3.22,1.46,185,68.2,52,80.1,1680,6.1,716923,572971,680777,456781,666397,668904,621043,608336,572191,670242,54.42,0.106,0.105,0,1,0,0,3,29,5,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,126,0.023,-0.148
FF,8/20/2023,96.2,-2.17,6.07,"Julien, Edouard",666397,674370,sac_fly,hit_into_play,,,,,5,Edouard Julien out on a sacrifice fly to left fielder Bryan Reynolds.   Donovan Solano scores.,R,L,R,MIN,PIT,X,7,fly_ball,1,2,2023,-0.49,1.56,-0.18,2.63,456781,,621043,1,4,Bot,68.89,62.1,,,682848,,,6.411612758347357,-139.977889,-7.133562914,-7.8449091,28.97217360248631,-10.1643952,3.27,1.62,366,96.8,33,96.7,2389,6.4,716923,674370,682848,656582,678894,663647,675961,668804,678225,680779,54.11,0.24,0.415,0,1,0,0,5,26,4,4-Seam Fastball,0,0,0,0,0,1,1,0,Standard,Standard,213,0.028,-0.057
SI,8/20/2023,87.9,1.27,6.22,"Davis, Henry",680779,572971,field_out,hit_into_play,,,,,5,Henry Davis flies out to left fielder Jordan Luplow.,R,R,L,MIN,PIT,X,7,fly_ball,1,2,2023,1.07,0.5,0.27,2.55,,,,0,3,Top,77.84,123.39,,,680777,,,-4.618570196,-128.003401,-3.818818704,12.727817661576301,25.29431120765867,-26.1290232,3.33,1.61,224,84.4,49,87.8,2045,6.1,716923,572971,680777,456781,666397,668904,621043,656669,572191,670242,54.44,0.009,0.008,0,1,0,0,3,13,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,138,0.025,-0.173
SI,8/20/2023,95,-2.14,5.94,"Correa, Carlos",621043,674370,single,hit_into_play,,,,,13,Carlos Correa singles on a fly ball to right fielder Henry Davis.   Donovan Solano to 3rd.,R,R,R,MIN,PIT,X,9,fly_ball,0,1,2023,-1.59,0.92,-0.83,2.39,,,456781,0,4,Bot,184.1,127.1,,,682848,,,7.053646535083316,-138.0401603,-5.70737786,-21.96292163,31.933045691965486,-19.27036925,3.58,1.7,193,64.6,46,95.3,2176,6.6,716923,674370,682848,656582,678894,663647,675961,668804,678225,680779,53.87,0.303,0.314,0.9,1,1,0,3,24,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,222,0.104,0.733
FF,8/20/2023,92.8,0.46,5.99,"Peguero, Liover",678894,573204,field_out,hit_into_play,,,,,1,Liover Peguero flies out to shortstop Carlos Correa.,R,R,L,MIN,PIT,X,6,fly_ball,3,2,2023,0.23,1.67,-0.38,3.29,,656582,,2,8,Top,97.51,121.54,,,680777,,,-2.668477875,-135.1623481,-4.83499729,3.4200879252935596,28.230222420455267,-10.8481548,3.68,1.73,207,81.7,55,93.6,2217,6.6,716923,573204,680777,456781,571657,668904,621043,608336,572191,670242,53.88,0.029,0.026,0,1,0,0,3,54,7,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,158,0.042,-0.301
FC,8/20/2023,85.1,1.39,6.21,"Hayes, Ke'Bryan",663647,572971,field_out,hit_into_play,,,,,4,Ke'Bryan Hayes flies out to center fielder Michael A.   Taylor.,R,R,L,MIN,PIT,X,8,fly_ball,1,1,2023,-0.22,0.66,-0.52,2.43,,,,0,2,Top,132.49,49.54,,,680777,,,-4.011367611,-123.9896628,-3.945202568,-1.542466451,22.364052943813522,-24.79064526,3.31,1.56,369,99.2,34,84.9,2226,5.9,716923,572971,680777,456781,666397,668904,621043,656669,572191,670242,54.61,0.326,0.619,0,1,0,0,5,7,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,165,0.023,-0.228
FF,8/20/2023,95.9,0.63,6.4,"Lewis, Royce",668904,669796,field_out,hit_into_play,,,,,13,Royce Lewis flies out to center fielder Ji Hwan Bae.,R,R,L,MIN,PIT,X,8,fly_ball,2,2,2023,0.54,1.6,-0.35,1.42,,666397,,2,6,Bot,151.45,94.56,,,682848,,,-3.829569268,-139.2654695,-11.13373283,7.936862104838297,31.876930877091702,-9.060386992,3.44,1.62,268,93.2,52,95.7,2223,6.3,716923,669796,682848,656582,678894,663647,675961,668804,678225,680779,54.18,0.006,0.007,0,1,0,0,3,42,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,154,-0.021,-0.244
FF,8/20/2023,93.7,0.52,6.04,"Davis, Henry",680779,573204,field_out,hit_into_play,,,,,1,Henry Davis flies out to left fielder Joey Gallo.,R,R,L,MIN,PIT,X,7,fly_ball,0,2,2023,0.38,1.57,-0.42,2.94,,656582,,1,8,Top,67.47,86.78,,,680777,,,-3.255674461,-136.3060241,-5.736185094,5.408884651641823,30.799168936919067,-11.55768025,3.33,1.61,313,90.8,39,93.7,2306,6.4,716923,573204,680777,456781,571657,668904,621043,608336,572191,670242,54.14,0.017,0.021,0,1,0,0,3,53,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,159,0.053,-0.224
FF,8/20/2023,92.4,0.48,6,"Rodríguez, Endy",682848,573204,field_out,hit_into_play,,,,,5,Endy Rodriguez flies out to right fielder Matt Wallner.,R,R,L,MIN,PIT,X,9,fly_ball,1,0,2023,0.57,1.53,-0.22,2.63,,656582,,0,8,Top,185.69,128.69,,,680777,,,-3.01804592,-134.4481707,-6.133831123,7.560517530010055,27.542261740110018,-12.50600935,3.2,1.55,180,92.2,66,92.8,2232,6.4,716923,573204,680777,456781,571657,668904,621043,608336,572191,670242,54.06,0.003,0.003,0,1,0,0,3,52,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,159,0.067,-0.411
SL,8/20/2023,83.2,0.67,6.4,"Julien, Edouard",666397,669796,double,hit_into_play,,,,,8,Edouard Julien doubles (12) on a sharp fly ball to left fielder Bryan Reynolds.   Donovan Solano scores.,R,L,L,MIN,PIT,X,7,fly_ball,1,0,2023,0.04,-0.08,-0.03,1.86,,456781,,2,6,Bot,46.68,80.08,,,682848,,,-1.718092338,-121.2267648,-3.907583803,0.715771936,20.839185428618034,-32.4940193,3.27,1.62,352,102.3,24,84.2,2028,6.6,716923,669796,682848,656582,678894,663647,675961,668804,678225,680779,53.91,0.651,1.068,1.25,1,1,1,6,41,2,Slider,1,0,1,0,0,2,2,0,Standard,Standard,17,0.112,0.976
FC,8/19/2023,86,-0.95,5.49,"Joe, Connor",656582,543243,field_out,hit_into_play,,,,,3,Connor Joe flies out to center fielder Michael A.   Taylor.,R,R,R,MIN,PIT,X,8,fly_ball,2,1,2023,0.37,-0.11,0.48,2.8,,,,0,7,Top,110.41,57.99,,,543877,,,2.6352918175639264,-125.3585243,0.021327002169970743,3.4798420285618676,22.90488169508837,-33.53840378,3.2,1.46,351,91.5,34,86.9,2674,6.5,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,53.96,0.037,0.045,0,1,0,0,3,49,4,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,94,0.024,-0.281
ST,8/19/2023,84.1,-1,5.51,"Palacios, Joshua",641943,543243,field_out,hit_into_play,,,,,8,Joshua Palacios flies out to center fielder Michael A.   Taylor.,R,L,R,MIN,PIT,X,8,fly_ball,0,1,2023,1.42,-0.39,-0.01,1.62,457705,663647,,2,6,Top,167.78,54.81,,,543877,,,-0.512688328,-122.5809172,-1.893518498,14.424184447872172,23.541558897310697,-35.9615854,3.39,1.67,370,94.4,33,84.5,2426,6.4,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,54.11,0.109,0.168,0,1,0,0,3,42,2,Sweeper,2,3,3,2,3,2,3,2,Standard,Standard,41,0.062,-0.508
SI,8/19/2023,96.3,-1.94,5.83,"Vázquez, Christian",543877,656605,double,hit_into_play,,,,,6,Christian Vazquez hits a ground-rule double (10) on a fly ball down the right-field line.,R,R,R,MIN,PIT,X,,fly_ball,1,2,2023,-1.23,0.69,0.75,2.04,,,,2,5,Bot,221.02,108.65,,,641511,,,10.02400085455152,-139.8790199,-6.147817818,-18.19229411,26.75798763298552,-21.99671744,3.17,1.47,322,92.8,33,97.7,2383,6.8,716936,656605,641511,656582,678225,663647,678894,668804,669261,641943,53.67,0.126,0.216,1.25,1,1,1,3,32,5,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,222,0.023,0.254
FF,8/19/2023,93.5,-0.85,5.51,"Delay, Jason",641511,543243,single,hit_into_play,,,,,1,Jason Delay singles on a fly ball to center fielder Michael A.   Taylor.   Liover Peguero to 3rd.,R,R,R,MIN,PIT,X,8,fly_ball,3,2,2023,0.07,1.03,-0.81,3.1,,678894,,1,6,Top,100.55,96.66,,,543877,,,-0.054552481,-136.3077437,-2.840694909,0.8421969583531156,26.63576018318493,-18.82900124,3.37,1.54,250,70.8,31,94.7,2504,6.6,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,53.89,0.686,0.654,0.9,1,1,0,4,37,6,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,206,-0.062,0.619
CH,8/19/2023,88.9,-1,5.27,"Reynolds, Bryan",668804,543243,field_out,hit_into_play,,,,,8,Bryan Reynolds flies out to center fielder Michael A.   Taylor.,R,L,R,MIN,PIT,X,8,fly_ball,2,1,2023,-1.04,0.58,-0.03,1.49,,,,1,4,Top,111.28,42.81,,,543877,,,4.6041555177162445,-129.4408437,-4.5179089,-12.67240182,24.64901692990926,-24.93281993,3.09,1.48,387,96.4,29,90,1731,6.7,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,53.79,0.28,0.486,0,1,0,0,5,22,4,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,228,0.02,-0.196
CU,8/19/2023,81.6,-2.39,5.95,"Palacios, Joshua",641943,666364,field_out,hit_into_play,,,,,5,Joshua Palacios flies out to left fielder Joey Gallo.,R,L,R,MIN,PIT,X,7,fly_ball,2,0,2023,-0.04,-0.65,0.21,2.54,,,663647,1,9,Top,71.96,121.77,,,543877,,,5.948000525953828,-118.7545935,0.10690797162591137,-1.445154634,21.02181385341277,-38.55629002,3.39,1.67,236,79.5,50,82.1,2027,6.5,716936,666364,543877,456781,666397,593871,621043,608336,572191,596146,54.05,0.051,0.057,0,1,0,0,3,76,3,Curveball,3,7,7,3,7,3,7,3,Standard,Standard,30,0.002,-0.409
FF,8/19/2023,93.6,-0.81,5.5,"Peguero, Liover",678894,543243,field_out,hit_into_play,,,,,9,Liover Peguero flies out to center fielder Michael A.   Taylor.,R,R,R,MIN,PIT,X,8,fly_ball,1,0,2023,-0.07,1.14,0.33,2.27,,,,1,3,Top,140.04,86.15,,,543877,,,3.1100577696233462,-136.3379088,-5.218298766,-1.451017024,25.625784150372645,-16.9490062,3.68,1.73,283,89.5,49,94.7,2544,6.6,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,53.93,0.003,0.003,0,1,0,0,3,16,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,199,0.018,-0.194
FC,8/19/2023,90.6,-1.87,6.1,"Solano, Donovan",456781,656605,field_out,hit_into_play,,,,,5,Donovan Solano flies out to center fielder Jack Suwinski.,R,R,R,MIN,PIT,X,8,fly_ball,2,2,2023,0.3,0.34,0.13,2.18,,,,0,2,Bot,153.99,58.64,,,641511,,,4.372491835942183,-132.0780691,-4.715187058,2.773814782790066,23.135564605328486,-27.53719055,3.22,1.48,354,96.6,36,91.6,2491,6.4,716936,656605,641511,656582,678225,663647,678894,668804,669261,641943,54.09,0.174,0.316,0,1,0,0,3,12,6,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,164,-0.02,-0.214
FF,8/19/2023,92.6,-0.82,5.55,"Suwinski, Jack",669261,543243,field_out,hit_into_play,,,,,2,Jack Suwinski flies out to center fielder Michael A.   Taylor.,R,L,R,MIN,PIT,X,8,fly_ball,2,1,2023,-0.03,1.07,0,3.49,,,,0,3,Top,140.33,83.18,,,543877,,,2.172690756645715,-135.0227504,-1.89578663,-0.724079931,25.749839184131396,-18.73919896,3.47,1.64,291,89.1,46,93.6,2527,6.5,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,54.01,0.009,0.012,0,1,0,0,3,15,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,197,0.026,-0.281
FF,8/19/2023,95.4,-2,6.06,"McCutchen, Andrew",457705,666364,home_run,hit_into_play,,,,,3,Andrew McCutchen homers (11) on a fly ball to center field.   Jason Delay scores.    Ji Hwan Bae scores.,R,R,R,MIN,PIT,X,,fly_ball,2,2,2023,-0.29,1.35,0.59,2.85,,641511,678225,1,9,Top,161.17,24.99,,,543877,,,7.479254585675556,-138.7954107,-5.93376306,-5.237372712,27.581124238736574,-13.49739072,3.36,1.59,438,106.2,28,96.2,1904,6.5,716936,666364,543877,456781,666397,593871,621043,608336,572191,596146,54,0.943,1.873,2,1,0,3,6,74,5,4-Seam Fastball,3,4,4,3,7,3,7,3,Standard,Standard,198,-0.121,2.411
SI,8/19/2023,96.6,-1.82,5.66,"Polanco, Jorge",593871,670059,sac_fly,hit_into_play,,,,,14,Jorge Polanco out on a sacrifice fly to center fielder Jack Suwinski.   Christian Vazquez scores.,R,L,R,MIN,PIT,X,8,fly_ball,3,2,2023,-1.27,0.33,0.34,1.27,543877,,666397,1,7,Bot,115.45,73.22,,,641511,,,8.656968607181565,-140.2982581,-6.919857263,-18.72726386,30.253789056669117,-26.42713416,3.28,1.6,314,82.7,33,97,2167,6.5,716936,670059,641511,656582,678225,663647,678894,668804,669261,641943,53.97,0.031,0.035,0,1,0,0,3,58,7,Sinker,2,4,2,4,4,3,3,4,Infield shade,Standard,225,-0.015,-0.255
ST,8/19/2023,85.5,-0.87,5.58,"McCutchen, Andrew",457705,543243,field_out,hit_into_play,,,,,9,Andrew McCutchen flies out to right fielder Max Kepler in foul territory.,R,R,R,MIN,PIT,X,9,fly_ball,0,2,2023,1.23,-0.69,0.29,2,,,,2,1,Top,204.39,127.77,,,543877,,,0.2574988704797445,-124.5895332,-0.816841404,12.762124919032745,24.486789361625842,-39.37167152,3.36,1.59,262,84,41,85.9,2452,6.4,716936,543243,543877,456781,666397,593871,621043,608336,572191,596146,54.08,0.003,0.003,0,1,0,0,3,3,3,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,35,0.01,-0.065
FC,8/19/2023,86.4,-1.52,5.91,"Kepler, Max",596146,641672,field_out,hit_into_play,,,,,4,Max Kepler flies out to center fielder Jack Suwinski.,R,L,R,MIN,PIT,X,8,fly_ball,2,0,2023,0.46,0.29,-0.54,2.7,,666397,621043,2,7,Bot,104.25,112.36,,,641511,,,1.3925523112559448,-125.9363385,-2.092385186,4.720487731924245,23.253842411208314,-28.91714748,3.41,1.63,225,85.7,52,86.6,2426,6.1,716936,641672,641511,656582,678225,663647,678894,668804,669261,641943,54.37,0.02,0.026,0,1,0,0,3,60,3,Cutter,3,4,3,4,4,3,3,4,Infield shade,Standard,166,-0.095,-0.552
CH,8/18/2023,86.2,-1.85,6.08,"Taylor, Michael A.",572191,656578,home_run,hit_into_play,,,,,8,Michael A.   Taylor homers (16) on a fly ball to left center field.   Christian Vazquez scores.,R,R,R,MIN,PIT,X,,fly_ball,2,1,2023,-0.84,0.68,-0.16,2.04,,,543877,2,4,Bot,68.71,42.93,,,682848,,,5.756324648521937,-125.4407257,-4.828587045,-9.969343223,23.11518419828473,-24.26341681,3.47,1.6,410,106.7,31,87,1726,6.6,716951,656578,682848,663845,678894,663647,675961,669261,678225,680779,53.88,0.906,1.806,2,1,0,3,6,34,4,Changeup,0,0,0,0,0,2,2,0,Standard,Standard,243,0.24,1.851
FF,8/18/2023,95.1,-2.04,5.54,"Rivas III, Alfonso",663845,641154,field_out,hit_into_play,,,,,4,Alfonso Rivas flies out to left fielder Matt Wallner.,R,L,R,MIN,PIT,X,7,fly_ball,3,2,2023,-0.48,1.16,-0.33,2.55,,,,2,2,Top,35.85,94.32,,,543877,,,5.660596237601367,-138.5590252,-4.967219703,-7.350344659,26.46957501860876,-16.32657727,3.33,1.58,340,95.8,30,97.4,2200,7.2,716951,641154,543877,456781,593871,668904,621043,670242,572191,596146,53.31,0.234,0.376,0,1,0,0,5,13,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,219,0.01,-0.13
CH,8/18/2023,87.5,-1.96,5.66,"Rodríguez, Endy",682848,641154,single,hit_into_play,,,,,8,Endy Rodriguez singles on a fly ball to center fielder Michael A.   Taylor.,R,L,R,MIN,PIT,X,8,fly_ball,0,0,2023,-1.06,0.6,-0.02,1.49,,,,0,2,Top,128.14,102.87,,,543877,,,6.933607238809824,-127.3541281,-5.32935033,-12.81966983,21.750101847763066,-24.8215393,3.19,1.55,232,68.6,40,89.3,2006,7,716951,641154,543877,456781,593871,668904,621043,670242,572191,596146,53.46,0.494,0.488,0.9,1,1,0,3,11,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,233,-0.038,0.388
FF,8/18/2023,94.1,1.7,6.35,"Farmer, Kyle",571657,622780,double,hit_into_play,,,,,1,Kyle Farmer doubles (9) on a fly ball to right fielder Henry Davis.   Carlos Correa scores.    Jorge Polanco to 3rd.,R,R,L,MIN,PIT,X,9,fly_ball,0,1,2023,0.16,1.33,-0.31,3.2,621043,,593871,2,7,Bot,185.02,139.02,,,682848,,,-5.644468063,-137.0707047,-5.571888367,3.112677473851592,26.503997243433005,-14.30122091,3.4,1.54,200,65.2,39,95.9,2504,7,716951,622780,682848,663845,678894,663647,675961,669261,678225,680779,53.51,0.543,0.494,1.25,1,1,1,4,65,2,4-Seam Fastball,4,1,4,1,1,5,5,1,Standard,Standard,165,0.028,1.52
FF,8/18/2023,95.1,1.71,6.29,"Polanco, Jorge",593871,622780,single,hit_into_play,,,,,4,Jorge Polanco singles on a fly ball to right fielder Henry Davis.   Royce Lewis scores.    Carlos Correa to 3rd.,R,R,L,MIN,PIT,X,9,fly_ball,0,0,2023,0.05,1.5,-0.55,2.55,668904,,621043,2,7,Bot,176.28,136.64,,,682848,,,-6.112609201,-138.2623748,-7.631061233,1.9776548021277447,28.921696603653082,-11.45542441,3.29,1.61,199,80.1,56,96.6,2405,7.1,716951,622780,682848,663845,678894,663647,675961,669261,678225,680779,53.43,0.051,0.066,0.9,1,1,0,3,64,1,4-Seam Fastball,3,1,3,1,1,4,4,1,Infield shade,Standard,161,0.053,0.998
